# Clipperton Atoll monthly Sr/Ca, 1874-1994
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Clipperton2b.Wu.2014.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Clipperton2b.Wu.2014.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/17380
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Clipperton Atoll monthly Sr/Ca, 1874-1994
#------------------
# Investigators
#     Investigators: Wu
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Wu, Henry C.;Moreau, Mélanie;Linsley, Braddock K.;Schrag, Daniel P.;Corrège, Thierry
#     Published_Date_or_Year: 2014
#     Published_Title: Investigation of sea surface temperature changes from replicated coral Sr/Ca variations in the eastern equatorial Pacific (Clipperton Atoll) since 1874
#     Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#     Volume: 412
#     Edition: 
#     Issue: 
#     Pages: 208-222
#     Report: 
#     DOI: 10.1016/j.palaeo.2014.07.039
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Clipperton
#     Location: 
#     Country: 
#     Northernmost_Latitude: 10.2773
#     Southernmost_Latitude: 10.2773
#     Easternmost_Longitude: -109.2131
#     Westernmost_Longitude: -109.2131
#     Elevation: -13
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1934.8750017
#     Most_Recent_Year: 1993.95833267
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,Porites lobata
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##Sr_Ca	,,,mmol/mol, N/A (subannually resolved), coral, ,,, ; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           Sr_Ca	
1983.04166644	9.248112	
1982.95833311	9.228112	
1982.87499978	9.208112	
1982.79166645	9.198019	
1982.70833312	9.194685	
1982.62499979	9.191352	
1982.54166646	9.199907	
1982.45833313	9.216574	
1982.3749998	9.23324	
1982.29166647	9.263801	
1982.20833314	9.27404	
1982.12499981	9.28194	
1982.04166648	9.29598	
1981.95833315	9.27757	
1981.87499982	9.240089	
1981.79166649	9.227536	
1981.70833316	9.222479	
1981.62499983	9.228726	
1981.5416665	9.220055	
1981.45833317	9.205122	
1981.37499984	9.180134	
1981.29166651	9.199751	
1981.20833318	9.289602	
1981.12499985	9.34	
1981.04166652	9.364876	
1980.95833319	9.349628	
1980.87499986	9.294054	
1980.79166653	9.271564	
1980.7083332	9.276975	
1980.62499987	9.266588	
1980.54166654	9.246066	
1980.45833321	9.231073	
1980.37499988	9.202161	
1980.29166655	9.237554	
1980.20833322	9.315036	
1980.12499989	9.345408	
1980.04166656	9.34	
1979.95833323	9.327482	
1979.8749999	9.303877	
1979.79166657	9.284149	
1979.70833324	9.263357	
1979.62499991	9.298913	
1979.54166658	9.248298	
1979.45833325	9.247506	
1979.37499992	9.256395	
1979.29166659	9.236199	
1979.20833326	9.249801	
1979.12499993	9.311791	
1979.0416666	9.363921	
1978.95833327	9.353833	
1978.87499994	9.322042	
1978.79166661	9.296376	
1978.70833328	9.264411	
1978.62499995	9.29	
1978.54166662	9.29	
1978.45833329	9.228339	
1978.37499996	9.184188	
1978.29166663	9.219089	
1978.2083333	9.28591	
1978.12499997	9.308433	
1978.04166664	9.337941	
1977.95833331	9.344767	
1977.87499998	9.332042	
1977.79166665	9.311825	
1977.70833332	9.28706	
1977.62499999	9.268918	
1977.54166666	9.225192	
1977.45833333	9.189169	
1977.375	9.18	
1977.29166667	9.200826	
1977.20833334	9.243793	
1977.12500001	9.305447	
1977.04166668	9.350756	
1976.95833335	9.374383	
1976.87500002	9.332979	
1976.79166669	9.297305	
1976.70833336	9.267305	
1976.62500003	9.238767	
1976.5416667	9.210228	
1976.45833337	9.21	
1976.37500004	9.26204	
1976.29166671	9.336462	
1976.20833338	9.383783	
1976.12500005	9.423847	
1976.04166672	9.463911	
1975.95833339	9.469533	
1975.87500006	9.42021	
1975.79166673	9.370899	
1975.7083334	9.392649	
1975.62500007	9.349351	
1975.54166674	9.323115	
1975.45833341	9.258339	
1975.37500008	9.207734	
1975.29166675	9.204875	
1975.20833342	9.269701	
1975.12500009	9.377388	
1975.04166676	9.40995	
1974.95833343	9.375142	
1974.8750001	9.316036	
1974.79166677	9.301043	
1974.70833344	9.3	
1974.62500011	9.273175	
1974.54166678	9.238033	
1974.45833345	9.230536	
1974.37500012	9.22304	
1974.29166679	9.282478	
1974.20833346	9.284482	
1974.12500013	9.294553	
1974.0416668	9.348895	
1973.95833347	9.349066	
1973.87500014	9.314083	
1973.79166681	9.288058	
1973.70833348	9.268068	
1973.62500015	9.218272	
1973.54166682	9.148307	
1973.45833349	9.12	
1973.37500016	9.12	
1973.29166683	9.189349	
1973.2083335	9.246295	
1973.12500017	9.276202	
1973.04166684	9.296791	
1972.95833351	9.274568	
1972.87500018	9.265587	
1972.79166685	9.260031	
1972.70833352	9.254475	
1972.62500019	9.24568	
1972.54166686	9.223457	
1972.45833353	9.201235	
1972.3750002	9.179013	
1972.29166687	9.17	
1972.20833354	9.239651	
1972.12500021	9.342463	
1972.04166688	9.379851	
1971.95833355	9.369628	
1971.87500022	9.31009	
1971.79166689	9.272607	
1971.70833356	9.318823	
1971.62500023	9.317646	
1971.5416669	9.288033	
1971.45833357	9.280536	
1971.37500024	9.238242	
1971.29166691	9.252654	
1971.20833358	9.384335	
1971.12500025	9.363778	
1971.04166692	9.372074	
1970.95833359	9.355594	
1970.87500026	9.308927	
1970.79166693	9.266223	
1970.7083336	9.231888	
1970.62500027	9.251888	
1970.54166694	9.240186	
1970.45833361	9.207482	
1970.37500028	9.180816	
1970.29166695	9.209628	
1970.20833362	9.329721	
1970.12500029	9.33	
1970.04166696	9.313488	
1969.95833363	9.285711	
1969.8750003	9.28	
1969.79166697	9.28	
1969.70833364	9.291049	
1969.62500031	9.293519	
1969.54166698	9.260186	
1969.45833365	9.224662	
1969.37500032	9.185773	
1969.29166699	9.259252	
1969.20833366	9.3099	
1969.12500033	9.329851	
1969.041667	9.394826	
1968.95833367	9.411309	
1968.87500034	9.380074	
1968.79166701	9.367536	
1968.70833368	9.352563	
1968.62500035	9.333823	
1968.54166702	9.315082	
1968.45833369	9.290244	
1968.37500036	9.240269	
1968.29166703	9.23785	
1968.2083337	9.351821	
1968.12500037	9.35209	
1968.04166704	9.38603	
1967.95833371	9.3486	
1967.87500038	9.311982	
1967.79166705	9.319479	
1967.70833372	9.354874	
1967.62500039	9.356588	
1967.54166706	9.322297	
1967.45833373	9.254827	
1967.3750004	9.194322	
1967.29166707	9.192313	
1967.20833374	9.249751	
1967.12500041	9.329701	
1967.04166708	9.394975	
1966.95833375	9.395514	
1966.87500042	9.374144	
1966.79166709	9.314171	
1966.70833376	9.296051	
1966.62500043	9.285529	
1966.5416671	9.266231	
1966.45833377	9.213754	
1966.37500044	9.189121	
1966.29166711	9.202313	
1966.20833378	9.21995	
1966.12500045	9.289851	
1966.04166712	9.32	
1965.95833379	9.299067	
1965.87500046	9.276021	
1965.79166713	9.27	
1965.7083338	9.27294	
1965.62500047	9.290216	
1965.54166714	9.298962	
1965.45833381	9.284585	
1965.37500048	9.234829	
1965.29166715	9.217438	
1965.20833382	9.289651	
1965.12500049	9.334626	
1965.04166716	9.41995	
1964.95833383	9.415047	
1964.8750005	9.39006	
1964.79166717	9.365072	
1964.70833384	9.340085	
1964.62500051	9.312117	
1964.54166718	9.282132	
1964.45833385	9.252147	
1964.37500052	9.222161	
1964.29166719	9.22785	
1964.20833386	9.25788	
1964.12500053	9.28791	
1964.0416672	9.31794	
1963.95833387	9.321028	
1963.87500054	9.306036	
1963.79166721	9.294029	
1963.70833388	9.284034	
1963.62500055	9.256155	
1963.54166722	9.216175	
1963.45833389	9.188098	
1963.37500056	9.168108	
1963.29166723	9.1719	
1963.2083339	9.221721	
1963.12500057	9.26194	
1963.04166724	9.29392	
1962.95833391	9.302524	
1962.87500058	9.29003	
1962.79166725	9.25884	
1962.70833392	9.237521	
1962.62500059	9.231274	
1962.54166726	9.234973	
1962.45833393	9.232683	
1962.3750006	9.195202	
1962.29166727	9.182478	
1962.20833394	9.255862	
1962.12500061	9.326341	
1962.04166728	9.324825	
1961.95833395	9.330094	
1961.87500062	9.280119	
1961.79166729	9.24884	
1961.70833396	9.237437	
1961.62500063	9.256177	
1961.5416673	9.250055	
1961.45833397	9.24	
1961.37500064	9.24	
1961.29166731	9.2162	
1961.20833398	9.247681	
1961.12500065	9.30388	
1961.04166732	9.367841	
1960.95833399	9.388037	
1960.87500066	9.332189	
1960.79166733	9.305971	
1960.708334	9.292101	
1960.62500067	9.256154	
1960.54166734	9.24	
1960.45833401	9.228097	
1960.37500068	9.190268	
1960.29166735	9.207188	
1960.20833402	9.279701	
1960.12500069	9.322463	
1960.04166736	9.33	
1959.95833403	9.303834	
1959.8750007	9.272042	
1959.79166737	9.257275	
1959.70833404	9.24706	
1959.62500071	9.230216	
1959.54166738	9.238962	
1959.45833405	9.216877	
1959.37500072	9.197094	
1959.29166739	9.19595	
1959.20833406	9.2298	
1959.12500073	9.27388	
1959.0416674	9.30196	
1958.95833407	9.31	
1958.87500074	9.31	
1958.79166741	9.27884	
1958.70833408	9.250085	
1958.62500075	9.225097	
1958.54166742	9.20011	
1958.45833409	9.18	
1958.37500076	9.18	
1958.29166743	9.18	
1958.2083341	9.24788	
1958.12500077	9.24209	
1958.04166744	9.309851	
1957.95833411	9.333271	
1957.87500078	9.322027	
1957.79166745	9.310782	
1957.70833412	9.289076	
1957.62500079	9.266588	
1957.54166746	9.243116	
1957.45833413	9.216879	
1957.3750008	9.190642	
1957.29166747	9.212477	
1957.20833414	9.230345	
1957.12500081	9.327234	
1957.04166748	9.32372	
1956.95833415	9.357571	
1956.87500082	9.324054	
1956.79166749	9.301564	
1956.70833416	9.293025	
1956.62500083	9.281059	
1956.5416675	9.256232	
1956.45833417	9.203755	
1956.37500084	9.262637	
1956.29166751	9.23645	
1956.20833418	9.326359	
1956.12500085	9.343731	
1956.04166752	9.379851	
1955.95833419	9.41	
1955.87500086	9.41	
1955.79166753	9.392087	
1955.7083342	9.362102	
1955.62500087	9.35	
1955.54166754	9.35	
1955.45833421	9.329171	
1955.37500088	9.294189	
1955.29166755	9.28	
1955.20833422	9.32788	
1955.12500089	9.34	
1955.04166756	9.461761	
1954.95833423	9.460657	
1954.8750009	9.386127	
1954.79166757	9.33365	
1954.70833424	9.326513	
1954.62500091	9.322765	
1954.54166758	9.318033	
1954.45833425	9.310536	
1954.37500092	9.289121	
1954.29166759	9.294875	
1954.20833426	9.29005	
1954.12500093	9.319701	
1954.0416676	9.404875	
1953.95833427	9.427009	
1953.87500094	9.422012	
1953.79166761	9.39313	
1953.70833428	9.348153	
1953.62500095	9.324039	
1953.54166762	9.314044	
1953.45833429	9.295122	
1953.37500096	9.270135	
1953.29166763	9.28	
1953.2083343	9.3	
1953.12500097	9.271941	
1953.04166764	9.321767	
1952.95833431	9.334114	
1952.87500098	9.286036	
1952.79166765	9.271043	
1952.70833432	9.263025	
1952.62500099	9.233176	
1952.54166766	9.196066	
1952.45833433	9.181073	
1952.375001	9.159121	
1952.29166767	9.216938	
1952.20833434	9.28975	
1952.12500101	9.274626	
1952.04166768	9.345025	
1951.95833435	9.299629	
1951.87500102	9.25	
1951.79166769	9.25	
1951.70833436	9.263949	
1951.62500103	9.278941	
1951.5416677	9.278199	
1951.45833437	9.233218	
1951.37500104	9.188242	
1951.29166771	9.184875	
1951.20833438	9.25965	
1951.12500105	9.34	
1951.04166772	9.354925	
1950.95833439	9.351309	
1950.87500106	9.320075	
1950.79166773	9.301304	
1950.7083344	9.287521	
1950.62500107	9.281274	
1950.54166774	9.289945	
1950.45833441	9.297561	
1950.37500108	9.285067	
1950.29166775	9.29785	
1950.20833442	9.32212	
1950.12500109	9.336865	
1950.04166776	9.39588	
1949.95833443	9.423738	
1949.8750011	9.429985	
1949.79166777	9.39884	
1949.70833444	9.38	
1949.62500111	9.38	
1949.54166778	9.389945	
1949.45833445	9.385367	
1949.37500112	9.310404	
1949.29166779	9.360325	
1949.20833446	9.3197	
1949.12500113	9.323135	
1949.0416678	9.38	
1948.95833447	9.359067	
1948.87500114	9.312148	
1948.79166781	9.286348	
1948.70833448	9.32853	
1948.62500115	9.319784	
1948.54166782	9.311039	
1948.45833449	9.286877	
1948.37500116	9.28	
1948.29166783	9.306775	
1948.2083345	9.35212	
1948.12500117	9.366865	
1948.04166784	9.34	
1947.95833451	9.321309	
1947.87500118	9.290075	
1947.79166785	9.296232	
1947.70833452	9.304958	
1947.62500119	9.317451	
1947.54166786	9.324973	
1947.45833453	9.315367	
1947.3750012	9.240404	
1947.29166787	9.217438	
1947.20833454	9.24985	
1947.12500121	9.367238	
1947.04166788	9.44985	
1946.95833455	9.485981	
1946.87500122	9.424261	
1946.79166789	9.391943	
1946.70833456	9.394034	
1946.62500123	9.384039	
1946.5416679	9.356175	
1946.45833457	9.292389	
1946.37500124	9.26	
1946.29166791	9.362064	
1946.20833458	9.433793	
1946.12500125	9.388213	
1946.04166792	9.357035	
1945.95833459	9.346262	
1945.87500126	9.340015	
1945.79166793	9.30884	
1945.7083346	9.277606	
1945.62500127	9.246372	
1945.54166794	9.215137	
1945.45833461	9.186342	
1945.37500128	9.167601	
1945.29166795	9.15405	
1945.20833462	9.20364	
1945.12500129	9.31164	
1945.04166796	9.34804	
1944.95833463	9.317572	
1944.8750013	9.284054	
1944.79166797	9.261564	
1944.70833464	9.280924	
1944.62500131	9.281059	
1944.54166798	9.262133	
1944.45833465	9.232146	
1944.37500132	9.209121	
1944.29166799	9.22975	
1944.20833466	9.23005	
1944.12500133	9.337238	
1944.041668	9.39995	
1943.95833467	9.387572	
1943.87500134	9.348109	
1943.79166801	9.303129	
1943.70833468	9.306975	
1943.62500135	9.31	
1943.54166802	9.304099	
1943.45833469	9.281609	
1943.37500136	9.27304	
1943.29166803	9.292312	
1943.2083347	9.3	
1943.12500137	9.312463	
1943.04166804	9.34985	
1942.95833471	9.369534	
1942.87500138	9.356021	
1942.79166805	9.339101	
1942.70833472	9.30706	
1942.62500139	9.289784	
1942.54166806	9.281039	
1942.45833473	9.264585	
1942.3750014	9.26	
1942.29166807	9.322475	
1942.20833474	9.27788	
1942.12500141	9.32582	
1942.04166808	9.33985	
1941.95833475	9.3386	
1941.87500142	9.294054	
1941.79166809	9.271564	
1941.70833476	9.290924	
1941.62500143	9.277647	
1941.5416681	9.238199	
1941.45833477	9.193219	
1941.37500144	9.148242	
1941.29166811	9.17165	
1941.20833478	9.18212	
1941.12500145	9.2297	
1941.04166812	9.25804	
1940.95833479	9.252991	
1940.87500146	9.257988	
1940.79166813	9.262986	
1940.7083348	9.267983	
1940.62500147	9.246156	
1940.54166814	9.206176	
1940.45833481	9.175122	
1940.37500148	9.150135	
1940.29166815	9.160413	
1940.20833482	9.225516	
1940.12500149	9.245447	
1940.04166816	9.247789	
1939.95833483	9.285514	
1939.8750015	9.274054	
1939.79166817	9.251564	
1939.70833484	9.229076	
1939.62500151	9.197647	
1939.54166818	9.168033	
1939.45833485	9.160536	
1939.37500152	9.194798	
1939.29166819	9.2219	
1939.20833486	9.27768	
1939.12500153	9.35179	
1939.0416682	9.37402	
1938.95833487	9.356542	
1938.87500154	9.32608	
1938.79166821	9.264693	
1938.70833488	9.281849	
1938.62500155	9.309766	
1938.54166822	9.248199	
1938.45833489	9.22	
1938.37500156	9.236318	
1938.29166823	9.27975	
1938.2083349	9.33975	
1938.12500157	9.357237	
1938.04166824	9.424925	
1937.95833491	9.417572	
1937.87500158	9.380091	
1937.79166825	9.342607	
1937.70833492	9.326051	
1937.62500159	9.302117	
1937.54166826	9.276066	
1937.45833493	9.261073	
1937.3750016	9.232162	
1937.29166827	9.228925	
1937.20833494	9.24985	
1937.12500161	9.287387	
1937.04166828	9.31794	
1936.95833495	9.318037	
1936.87500162	9.292071	
1936.79166829	9.256114	
1936.70833496	9.263865	
1936.62500163	9.262116	
1936.5416683	9.232131	
1936.45833497	9.214049	
1936.37500164	9.198107	
1936.29166831	9.198925	
1936.20833498	9.2597	
1936.12500165	9.316865	
1936.04166832	9.36985	
1935.95833499	9.364112	
1935.87500166	9.328047	
1935.79166833	9.314029	
1935.708335	9.31	
1935.62500167	9.31	
1935.54166834	9.298087	
1935.45833501	9.29	
1935.37500168	9.260269	
1935.29166835	9.254875	
1935.20833502	9.25005	
1935.12500169	9.262162	
1935.04166836	9.33995	
1934.95833503	9.327538	
1934.8750017	9.31	
