paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
NAm_2050,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2051,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2052,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2053,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2054,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2055,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2056,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2057,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2058,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2059,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2060,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2061,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2062,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2063,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2064,,tree,-115.8,51.1,Sunshine Meadows,doi.org,1
NAm_2065,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2066,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2067,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2068,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2069,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2070,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2071,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2072,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2073,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2074,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2075,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2076,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2077,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2078,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2079,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2080,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2081,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2082,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2083,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2084,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2085,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2086,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2087,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2088,,tree,-117.2,52.2,Athabasca Glacier 2,doi.org,1
NAm_2089,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2090,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2091,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2092,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2093,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2094,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2095,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2096,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2097,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2098,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2099,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2100,,tree,-118.3,52.7,Bennington,doi.org,1
NAm_2113,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2114,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2115,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2116,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2117,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2118,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2119,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2120,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2121,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2122,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2123,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2124,,tree,-116.5,51.7,Bow Summit/Peyto Lake,doi.org,1
NAm_2125,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2126,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2127,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2128,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2129,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2130,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2131,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2132,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2133,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2134,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2135,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2136,,tree,-117.3,52.9,Cardinal Divide,doi.org,1
NAm_2149,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2150,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2151,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2152,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2153,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2154,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2155,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2156,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2157,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2158,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2159,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2160,,tree,-117.9,52.6,Geraldine Lakes,doi.org,1
NAm_2161,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2162,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2163,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2164,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2165,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2166,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2168,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2169,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_217,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2170,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2171,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2172,,tree,-115,50.6,Highwood Pass,doi.org,1
NAm_2173,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2174,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2175,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2176,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2177,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2178,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2179,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_218,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2180,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2181,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2182,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_2183,,tree,-117.2,52.2,Hilda,doi.org,1
NAm_219,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_220,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2209,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_221,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2210,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2211,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2212,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2213,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2214,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2215,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2216,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2217,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2218,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_2219,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_222,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2220,,tree,-115.2,50.9,Nakiska,doi.org,1
NAm_223,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2233,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2234,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2235,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2236,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2237,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2238,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2239,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_224,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2240,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2241,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2242,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2243,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_2244,,tree,-118.2,53,Pyramid Mountain,doi.org,1
NAm_225,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2257,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2258,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2259,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_226,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2260,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2261,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2262,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2263,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2264,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2265,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2266,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2267,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2268,,tree,-118,52.9,Signal Mountain,doi.org,1
NAm_2269,,tree,-119.5,53.2,Small River,doi.org,1
NAm_227,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2270,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2271,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2272,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2273,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2274,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2275,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2276,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2277,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2278,,tree,-119.5,53.2,Small River,doi.org,1
NAm_2279,,tree,-119.5,53.2,Small River,doi.org,1
NAm_228,,tree,-159.6,67.1,Kobuk/Noatak,,1
NAm_2280,,tree,-119.5,53.2,Small River,doi.org,1
NAm_229,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_230,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_2305,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2306,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2307,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2308,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2309,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_231,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_2310,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2311,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2312,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2313,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2314,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2315,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_2316,,tree,-117.7,52.8,Surprise Valley,doi.org,1
NAm_232,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_233,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_234,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_235,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_236,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_237,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_2377,,tree,-105.6,40.1,Arapahoe,,1
NAm_2379,,tree,-105.6,40.1,Arapahoe,,1
NAm_238,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_2380,,tree,-105.6,40.1,Arapahoe,,1
NAm_2381,,tree,-105.6,40.1,Arapahoe,,1
NAm_2382,,tree,-105.6,40.1,Arapahoe,,1
NAm_2384,,tree,-105.6,40.1,Arapahoe,,1
NAm_2385,,tree,-105.6,40.1,Arapahoe,,1
NAm_2386,,tree,-105.6,40.1,Arapahoe,,1
NAm_2387,,tree,-105.6,40.1,Arapahoe,,1
NAm_2389,,tree,-105.6,40.1,Arapahoe,,1
NAm_239,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_2391,,tree,-105.6,40.1,Arapahoe,,1
NAm_2392,,tree,-105.6,40.1,Arapahoe,,1
NAm_2393,,tree,-105.6,40.1,Arapahoe,,1
NAm_2394,,tree,-105.6,40.1,Arapahoe,,1
NAm_2396,,tree,-105.6,40.1,Arapahoe,,1
NAm_2397,,tree,-105.6,40.1,Arapahoe,,1
NAm_2398,,tree,-105.6,40.1,Arapahoe,,1
NAm_2399,,tree,-105.6,40.1,Arapahoe,,1
NAm_240,,tree,-162.2,65.2,Almond Butter Lower,,1
NAm_241,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_242,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_243,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_244,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2449,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_245,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2451,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2452,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2453,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2454,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2455,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2456,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2457,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2459,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_246,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2460,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2461,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2463,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2464,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2465,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2466,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2467,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2468,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2469,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_247,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2470,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2471,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2472,,tree,-107.7,37.9,Red Mountain Pass Silverton,,1
NAm_2475,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2476,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2477,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2478,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_248,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2480,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2481,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2482,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2483,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2487,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2488,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2489,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_249,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2490,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2492,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2493,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2494,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2495,,tree,-105,39.3,Pike Peaks,doi.org,1
NAm_2499,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_250,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2500,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2501,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2502,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2504,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2505,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2506,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2507,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_251,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_2511,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2512,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2513,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2514,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2516,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2517,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2518,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_2519,,tree,-107.6,38.7,Cottonwood Pass,doi.org,1
NAm_252,,tree,-162.2,65.2,Almond Butter Upper,,1
NAm_253,,tree,-162.3,65.2,Burnt Over,,1
NAm_254,,tree,-162.3,65.2,Burnt Over,,1
NAm_255,,tree,-162.3,65.2,Burnt Over,,1
NAm_2557,,tree,-105.9,39.9,Fool Creek,,1
NAm_2558,,tree,-105.9,39.9,Fool Creek,,1
NAm_2559,,tree,-105.9,39.9,Fool Creek,,1
NAm_256,,tree,-162.3,65.2,Burnt Over,,1
NAm_2560,,tree,-105.9,39.9,Fool Creek,,1
NAm_2561,,tree,-105.9,39.9,Fool Creek,,1
NAm_2562,,tree,-105.9,39.9,Fool Creek,,1
NAm_2563,,tree,-105.9,39.9,Fool Creek,,1
NAm_2564,,tree,-105.9,39.9,Fool Creek,,1
NAm_2565,,tree,-105.9,39.9,Fool Creek,,1
NAm_2566,,tree,-105.9,39.9,Fool Creek,,1
NAm_2567,,tree,-105.9,39.9,Fool Creek,,1
NAm_2568,,tree,-105.9,39.9,Fool Creek,,1
NAm_2569,,tree,-105.9,39.9,Fool Creek,,1
NAm_257,,tree,-162.3,65.2,Burnt Over,,1
NAm_2570,,tree,-105.9,39.9,Fool Creek,,1
NAm_2571,,tree,-105.9,39.9,Fool Creek,,1
NAm_2572,,tree,-105.9,39.9,Fool Creek,,1
NAm_2573,,tree,-105.9,39.9,Fool Creek,,1
NAm_2574,,tree,-105.9,39.9,Fool Creek,,1
NAm_2575,,tree,-105.9,39.9,Fool Creek,,1
NAm_2576,,tree,-105.9,39.9,Fool Creek,,1
NAm_2577,,tree,-105.9,39.9,Fool Creek,,1
NAm_2578,,tree,-105.9,39.9,Fool Creek,,1
NAm_2579,,tree,-105.9,39.9,Fool Creek,,1
NAm_258,,tree,-162.3,65.2,Burnt Over,,1
NAm_2580,,tree,-105.9,39.9,Fool Creek,,1
NAm_259,,tree,-162.3,65.2,Burnt Over,,1
NAm_2595,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2596,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2597,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2598,,tree,-105.8,40.6,Cameron Pass,,1
NAm_260,,tree,-162.3,65.2,Burnt Over,,1
NAm_2600,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2601,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2602,,tree,-105.8,40.6,Cameron Pass,,1
NAm_2603,,tree,-105.8,40.6,Cameron Pass,,1
NAm_261,,tree,-162.3,65.2,Burnt Over,,1
NAm_2619,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_262,,tree,-162.3,65.2,Burnt Over,,1
NAm_2620,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2621,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2622,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2624,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2625,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2626,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2627,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_263,,tree,-162.3,65.2,Burnt Over,,1
NAm_2631,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2632,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2633,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2634,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2636,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2637,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2638,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_2639,,tree,-114.7,43.9,Galena Pass Sawtooth National Forest,doi.org,1
NAm_264,,tree,-162.3,65.2,Burnt Over,,1
NAm_2653,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2655,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2656,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2657,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2658,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2659,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2660,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2661,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2662,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2663,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2664,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2665,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2666,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2667,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2668,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2669,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2670,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2671,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2672,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2673,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2674,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2675,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2676,,tree,-114.5,44.6,Sleeping Deer Road,,1
NAm_2689,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2690,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2691,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2692,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2693,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2694,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2695,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2696,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2697,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2698,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2699,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2700,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2701,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2702,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2703,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2704,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2705,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2706,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2707,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2708,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2709,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2710,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2711,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2712,,tree,-70.8,44.8,Elephant Mountain,,1
NAm_2713,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2714,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2715,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2716,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2717,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2718,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2719,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2720,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2721,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2722,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2723,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2724,,tree,-115.5,31,La Tasajera (San Pedro Martir),,1
NAm_2725,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2726,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2727,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2728,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2729,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2730,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2731,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2732,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
