# Xiong.Takapari_Cedar.2000
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-TakapariCedar.Xiong.2000.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-TakapariCedar.Xiong.2000.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/5375
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Xiong.Takapari_Cedar.2000
#------------------
# Investigators
#     Investigators: Xiong, Limin;Palmer, Jonathan G.
#------------------
# Description_Notes_and_Keywords
#     Description: warm season T signal
#------------------
# Publication
#     Authors: Xiong, Limin;Palmer, Jonathan G.
#     Published_Date_or_Year: 2000
#     Published_Title: Reconstruction of New Zealand temperatures back to AD 1720 using Libocedrus bidwillii tree rings
#     Journal_Name: Climatic Change
#     Volume: 45
#     Edition: 
#     Issue: 2
#     Pages: 339-359
#     Report: 
#     DOI: 10.1023/A:1005525903714
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Takapari Cedar
#     Location: 
#     Country: 
#     Northernmost_Latitude: -40.07
#     Southernmost_Latitude: -40.07
#     Easternmost_Longitude: 175.98
#     Westernmost_Longitude: 175.98
#     Elevation: 820
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1530.0
#     Most_Recent_Year: 1992.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,wood, ,NA, -9 -10 -11 -12 1 2 3 4, tree, ,RCS, N,  ; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1680.0	-0.558	
1681.0	-0.295	
1682.0	-1.089	
1683.0	-0.583	
1684.0	-0.805	
1685.0	-0.34	
1686.0	-0.433	
1687.0	-0.191	
1688.0	0.01	
1689.0	0.461	
1690.0	0.988	
1691.0	0.201	
1692.0	-0.149	
1693.0	0.492	
1694.0	0.003	
1695.0	0.173	
1696.0	-0.406	
1697.0	-0.451	
1698.0	-0.031	
1699.0	-0.302	
1700.0	-0.097	
1701.0	-0.194	
1702.0	0.222	
1703.0	0.676	
1704.0	0.094	
1705.0	0.066	
1706.0	1.321	
1707.0	0.811	
1708.0	0.243	
1709.0	0.381	
1710.0	0.014	
1711.0	0.766	
1712.0	1.682	
1713.0	0.641	
1714.0	1.075	
1715.0	1.536	
1716.0	0.662	
1717.0	0.205	
1718.0	0.031	
1719.0	-0.43	
1720.0	-0.628	
1721.0	-0.669	
1722.0	-0.863	
1723.0	-0.742	
1724.0	-0.95	
1725.0	-0.829	
1726.0	-1.234	
1727.0	-0.954	
1728.0	0.447	
1729.0	-0.603	
1730.0	0.718	
1731.0	0.232	
1732.0	0.565	
1733.0	0.302	
1734.0	0.413	
1735.0	0.517	
1736.0	0.985	
1737.0	0.156	
1738.0	0.624	
1739.0	0.659	
1740.0	0.135	
1741.0	-1.401	
1742.0	-1.328	
1743.0	-0.77	
1744.0	-0.978	
1745.0	-0.534	
1746.0	-0.905	
1747.0	-1.252	
1748.0	-0.763	
1749.0	-0.323	
1750.0	-0.78	
1751.0	-0.496	
1752.0	-1.172	
1753.0	-0.995	
1754.0	-0.874	
1755.0	-0.78	
1756.0	-0.905	
1757.0	-0.492	
1758.0	-0.846	
1759.0	-0.742	
1760.0	-0.558	
1761.0	-0.517	
1762.0	-0.666	
1763.0	-0.406	
1764.0	-0.648	
1765.0	-0.544	
1766.0	0.076	
1767.0	-0.409	
1768.0	-0.388	
1769.0	0.284	
1770.0	-0.399	
1771.0	-0.052	
1772.0	0.402	
1773.0	0.582	
1774.0	0.51	
1775.0	0.482	
1776.0	-0.253	
1777.0	0.406	
1778.0	0.787	
1779.0	1.293	
1780.0	1.352	
1781.0	0.402	
1782.0	-0.222	
1783.0	0.045	
1784.0	-0.277	
1785.0	-0.153	
1786.0	0.267	
1787.0	0.107	
1788.0	0.305	
1789.0	1.241	
1790.0	1.12	
1791.0	0.888	
1792.0	0.173	
1793.0	0.839	
1794.0	0.458	
1795.0	0.999	
1796.0	1.109	
1797.0	1.609	
1798.0	0.246	
1799.0	0.6	
1800.0	1.13	
1801.0	1.539	
1802.0	1.106	
1803.0	0.385	
1804.0	0.87	
1805.0	1.456	
1806.0	0.825	
1807.0	0.749	
1808.0	0.974	
1809.0	0.298	
1810.0	0.333	
1811.0	0.09	
1812.0	0.014	
1813.0	-0.153	
1814.0	0.704	
1815.0	1.227	
1816.0	0.69	
1817.0	-0.274	
1818.0	0.121	
1819.0	0.038	
1820.0	-0.236	
1821.0	0.215	
1822.0	0.35	
1823.0	0.097	
1824.0	0.437	
1825.0	1.609	
1826.0	0.125	
1827.0	1.182	
1828.0	1.016	
1829.0	0.974	
1830.0	-0.777	
1831.0	-0.402	
1832.0	-1.089	
1833.0	-1.63	
1834.0	-1.311	
1835.0	-0.801	
1836.0	-0.128	
1837.0	0.263	
1838.0	0.031	
1839.0	0.447	
1840.0	-0.281	
1841.0	0.569	
1842.0	0.035	
1843.0	-0.437	
1844.0	-0.565	
1845.0	-0.541	
1846.0	-0.676	
1847.0	-1.467	
1848.0	-1.03	
1849.0	-0.711	
1850.0	-0.451	
1851.0	-0.274	
1852.0	-0.076	
1853.0	-0.177	
1854.0	-0.364	
1855.0	-0.056	
1856.0	-0.017	
1857.0	0.152	
1858.0	-0.479	
1859.0	-0.142	
1860.0	-0.066	
1861.0	0.274	
1862.0	-0.368	
1863.0	0.315	
1864.0	0.738	
1865.0	-0.836	
1866.0	0.076	
1867.0	-0.073	
1868.0	0.929	
1869.0	0.617	
1870.0	1.29	
1871.0	1.252	
1872.0	-0.343	
1873.0	1.005	
1874.0	1.272	
1875.0	1.342	
1876.0	2.358	
1877.0	1.914	
1878.0	1.078	
1879.0	1.876	
1880.0	1.324	
1881.0	1.404	
1882.0	1.113	
1883.0	-0.687	
1884.0	-0.624	
1885.0	0.125	
1886.0	-0.295	
1887.0	-0.832	
1888.0	-0.877	
1889.0	0.125	
1890.0	0.607	
1891.0	1.376	
1892.0	1.345	
1893.0	1.689	
1894.0	1.064	
1895.0	0.773	
1896.0	1.571	
1897.0	1.165	
1898.0	1.498	
1899.0	1.487	
1900.0	2.129	
1901.0	2.202	
1902.0	1.019	
1903.0	1.21	
1904.0	-0.101	
1905.0	-0.139	
1906.0	-0.177	
1907.0	-1.106	
1908.0	-1.21	
1909.0	-1.262	
1910.0	-1.155	
1911.0	-0.205	
1912.0	-0.787	
1913.0	-0.246	
1914.0	-0.316	
1915.0	0.27	
1916.0	-1.564	
1917.0	-0.416	
1918.0	-1.599	
1919.0	-1.228	
1920.0	-0.912	
1921.0	0.097	
1922.0	-0.097	
1923.0	0.482	
1924.0	0.589	
1925.0	0.055	
1926.0	0.073	
1927.0	-0.78	
1928.0	-0.721	
1929.0	-0.212	
1930.0	-0.815	
1931.0	-0.375	
1932.0	-0.378	
1933.0	-0.444	
1934.0	-0.458	
1935.0	-1.491	
1936.0	-1.071	
1937.0	-0.919	
1938.0	-1.356	
1939.0	-1.359	
1940.0	-1.415	
1941.0	-1.28	
1942.0	-1.214	
1943.0	-1.186	
1944.0	-0.915	
1945.0	-1.182	
1946.0	-1.744	
1947.0	-1.252	
1948.0	-1.841	
1949.0	-1.668	
1950.0	-1.061	
1951.0	-0.836	
1952.0	-0.766	
1953.0	-0.95	
1954.0	-1.259	
1955.0	-0.895	
1956.0	-1.058	
1957.0	-1.231	
1958.0	-1.345	
1959.0	-0.673	
1960.0	-0.364	
1961.0	-0.596	
1962.0	-0.628	
1963.0	-0.766	
1964.0	-0.687	
1965.0	-0.503	
1966.0	-0.531	
1967.0	0.031	
1968.0	-1.013	
1969.0	-0.215	
1970.0	-0.101	
1971.0	-0.08	
1972.0	0.714	
1973.0	0.655	
1974.0	0.856	
1975.0	0.496	
1976.0	1.109	
1977.0	2.514	
1978.0	2.444	
1979.0	1.141	
1980.0	1.515	
1981.0	1.318	
1982.0	1.359	
1983.0	1.8	
1984.0	1.515	
1985.0	1.942	
1986.0	2.684	
1987.0	3.863	
1988.0	3.537	
1989.0	3.349	
1990.0	2.538	
1991.0	3.322	
1992.0	2.174	
