# Abram.James_Ross_Island.2013
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-JamesRossIsland.Mulvaney.2013.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-JamesRossIsland.Mulvaney.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: this study
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Abram.James_Ross_Island.2013
#------------------
# Investigators
#     Investigators: Abram, Nerilie J.;Mulvaney, Robert;Wolff, Eric W.;Triest, Jack;Kipfstuhl, Sepp;Trusel, Luke D.;Vimeux, Françoise;Fleet, Louise;Arrowsmith, Carol
#------------------
# Description_Notes_and_Keywords
#     Description: Data for past 1000 years from https://www.ncdc.noaa.gov/paleo/study/14201; data for first millennium CE from https://www.ncdc.noaa.gov/paleo/study/13954 (centennial resolution) plus this study (annual resolution). JRI ice core also has a melt-layer record covering 1000 - 2007 CE http://www.ncdc.noaa.gov/paleo/study/14201
#------------------
# Publication
#     Authors: Abram, Nerilie J.;Mulvaney, Robert;Wolff, Eric W.;Triest, Jack;Kipfstuhl, Sepp;Trusel, Luke D.;Vimeux, Françoise;Fleet, Louise;Arrowsmith, Carol
#     Published_Date_or_Year: 2013
#     Published_Title: Acceleration of snow melt in an Antarctic Peninsula ice core during the twentieth century
#     Journal_Name: Nature Geoscience
#     Volume: 6
#     Edition: 
#     Issue: 
#     Pages: 404-411
#     Report: 
#     DOI: 10.1038/ngeo1787
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Mulvaney, Robert;Abram, Nerilie J.;Hindmarsh, Richard C. A.;Arrowsmith, Carol;Fleet, Louise;Triest, Jack;Sime, Louise C.;Alemany, Olivier;Foord, Susan
#     Published_Date_or_Year: 2012
#     Published_Title: Recent Antarctic Peninsula warming relative to Holocene climate and ice-shelf history
#     Journal_Name: Nature
#     Volume: 489
#     Edition: 
#     Issue: 
#     Pages: 141-144
#     Report: 
#     DOI: 10.1038/nature11391
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: James Ross Island
#     Location: 
#     Country: 
#     Northernmost_Latitude: -64.2017
#     Southernmost_Latitude: -64.2017
#     Easternmost_Longitude: -57.685
#     Westernmost_Longitude: -57.685
#     Elevation: 1542
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 
#     Most_Recent_Year: 2007.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##dD	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, deviation of deuterium isotope ratio 2H:1H in H2O sample compared to standard mean ocean water (V-SMOW), ,N,  ; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           dD	
1349.0	-139.3	
1348.0	-151.96	
1347.0	-157.455	
1346.0	-142.88	
1345.0	-142.69	
1344.0	-140.415	
1343.0	-143.88	
1342.0	-150.68	
1341.0	-156.155	
1340.0	-154.65	
1339.0	-144.5	
1338.0	-159.795	
1337.0	-153.53	
1336.0	-146.11	
1335.0	-138.565	
1334.0	-143.18	
1333.0	-144.05	
1332.0	-153.805	
1331.0	-161.35	
1330.0	-165.53	
1329.0	-173.71	
1328.0	-151.295	
1327.0	-155.91	
1326.0	-147.54	
1325.0	-159.295	
1324.0	-136.04	
1323.0	-149.87	
1322.0	-153.19	
1321.0	-125.12	
1320.0	-146.16	
1319.0	-155.305	
1318.0	-155.07	
1317.0	-128.48	
1316.0	-131.09	
1315.0	-151.93	
1314.0	-151.81	
1313.0	-146.44	
1312.0	-157.87	
1311.0	-141.04	
1310.0	-171.56	
1309.0	-160.645	
1308.0	-156.35	
1307.0	-142.425	
1306.0	-150.96	
1305.0	-149.49	
1304.0	-165.24	
1303.0	-151.56	
1302.0	-155.81	
1301.0	-148.75	
1300.0	-162.675	
1299.0	-159.52	
1298.0	-144.17	
1297.0	-147.985	
1296.0	-166.92	
1295.0	-132.45	
1294.0	-138.92	
1293.0	-138.835	
1292.0	-139.24	
1291.0	-159.75	
1290.0	-156.78	
1289.0	-147.46	
1288.0	-155.69	
1287.0	-158.92	
1286.0	-156.07	
1285.0	-155.55	
1284.0	-152.03	
1283.0	-161.66	
1282.0	-170.18	
1281.0	-153.16	
1280.0	-154.29	
1279.0	-142.37	
1278.0	-130.31	
1277.0	-155.46	
1276.0	-147.42	
1275.0	-138.64	
1274.0	-137.23	
1273.0	-147.74	
1272.0	-158.68	
1271.0	-155.64	
1270.0	-153.48	
1269.0	-153.03	
1268.0	-145.91	
1267.0	-150.7	
1266.0	-151.82	
1265.0	-161.77	
1264.0	-140.92	
1263.0	-163.02	
1262.0	-148.83	
1261.0	-154.52	
1260.0	-149.69	
1259.0	-154.92	
1258.0	-162.6	
1257.0	-150.2	
1256.0	-147.4	
1255.0	-143.5	
1254.0	-142.3	
1253.0	-144.6	
1252.0	-135.8	
1251.0	-137.1	
1250.0	-152.9	
1249.0	-147.2	
1248.0	-160.6	
1247.0	-163.6	
1246.0	-155.3	
1245.0	-147.6	
1244.0	-151.5	
1243.0	-154.0	
1242.0	-142.8	
1241.0	-147.1	
1240.0	-148.7	
1239.0	-152.9	
1238.0	-146.9	
1237.0	-157.5	
1236.0	-153.0	
1235.0	-162.2	
1234.0	-148.8	
1233.0	-162.3	
1232.0	-142.6	
1231.0	-156.8	
1230.0	-153.2	
1229.0	-147.5	
1228.0	-155.8	
1227.0	-167.0	
1226.0	-153.3	
1225.0	-155.1	
1224.0	-147.8	
1223.0	-141.9	
1222.0	-153.5	
1221.0	-147.5	
1220.0	-153.3	
1219.0	-164.9	
1218.0	-163.6	
1217.0	-151.0	
1216.0	-152.9	
1215.0	-144.9	
1214.0	-149.1	
1213.0	-154.9	
1212.0	-147.0	
1211.0	-144.5	
1210.0	-156.9	
1209.0	-155.2	
1208.0	-147.3	
1207.0	-144.9	
1206.0	-166.1	
1205.0	-153.6	
1204.0	-149.0	
1203.0	-153.9	
1202.0	-169.3	
1201.0	-160.1	
1200.0	-142.9	
1199.0	-149.6	
1198.0	-154.4	
1197.0	-148.6	
1196.0	-162.3	
1195.0	-154.1	
1194.0	-154.9	
1193.0	-153.8	
1192.0	-157.4	
1191.0	-161.5	
1190.0	-168.7	
1189.0	-153.6	
1188.0	-152.8	
1187.0	-152.5	
1186.0	-151.6	
1185.0	-144.0	
1184.0	-149.1	
1183.0	-157.4	
1182.0	-165.4	
1181.0	-157.1	
1180.0	-153.5	
1179.0	-156.6	
1178.0	-149.1	
1177.0	-149.3	
1176.0	-156.1	
1175.0	-157.9	
1174.0	-145.5	
1173.0	-151.4	
1172.0	-151.3	
1171.0	-150.4	
1170.0	-146.7	
1169.0	-157.6	
1168.0	-154.0	
1167.0	-146.1	
1166.0	-152.1	
1165.0	-148.9	
1164.0	-155.2	
1163.0	-147.6	
1162.0	-150.9	
1161.0	-156.8	
1160.0	-153.0	
1159.0	-160.8	
1158.0	-162.2	
1157.0	-147.1	
1156.0	-163.3	
1155.0	-154.4	
1154.0	-159.9	
1153.0	-153.6	
1152.0	-147.0	
1151.0	-148.8	
1150.0	-168.5	
1149.0	-154.2	
1148.0	-150.3	
1147.0	-140.4	
1146.0	-166.9	
1145.0	-148.7	
1144.0	-151.7	
1143.0	-152.5	
1142.0	-147.8	
1141.0	-147.5	
1140.0	-133.7	
1139.0	-147.5	
1138.0	-143.1	
1137.0	-151.9	
1136.0	-148.8	
1135.0	-160.0	
1134.0	-155.3	
1133.0	-159.2	
1132.0	-161.0	
1131.0	-153.1	
1130.0	-135.2	
1129.0	-154.4	
1128.0	-142.6	
1127.0	-144.9	
1126.0	-151.2	
1125.0	-156.8	
1124.0	-155.3	
1123.0	-145.8	
1122.0	-148.7	
1121.0	-145.1	
1120.0	-143.7	
1119.0	-149.9	
1118.0	-145.5	
1117.0	-151.6	
1116.0	-155.1	
1115.0	-128.6	
1114.0	-151.4	
1113.0	-164.1	
1112.0	-170.1	
1111.0	-146.3	
1110.0	-156.6	
1109.0	-166.9	
1108.0	-146.8	
1107.0	-155.7	
1106.0	-161.7	
1105.0	-165.7	
1104.0	-138.9	
1103.0	-159.4	
1102.0	-136.5	
1101.0	-132.9	
1100.0	-147.4	
1099.0	-145.5	
1098.0	-157.0	
1097.0	-150.6	
1096.0	-151.0	
1095.0	-158.05	
1094.0	-165.1	
1093.0	-154.2	
1092.0	-147.2	
1091.0	-139.9	
1090.0	-145.8	
1089.0	-146.8	
1088.0	-150.4	
1087.0	-154.9	
1086.0	-160.0	
1085.0	-165.1	
1084.0	-147.3	
1083.0	-152.7	
1082.0	-140.7	
1081.0	-143.1	
1080.0	-142.0	
1079.0	-138.6	
1078.0	-135.2	
1077.0	-138.3	
1076.0	-144.0	
1075.0	-157.6	
1074.0	-158.1	
1073.0	-158.6	
1072.0	-162.9	
1071.0	-157.7	
1070.0	-164.8	
1069.0	-159.25	
1068.0	-153.7	
1067.0	-163.5	
1066.0	-142.5	
1065.0	-146.3	
1064.0	-150.1	
1063.0	-158.6	
1062.0	-165.5	
1061.0	-163.9	
1060.0	-162.3	
1059.0	-157.9	
1058.0	-152.7	
1057.0	-147.8	
1056.0	-142.9	
1055.0	-146.5	
1054.0	-153.1	
1053.0	-155.45	
1052.0	-157.8	
1051.0	-163.4	
1050.0	-156.95	
1049.0	-150.5	
1048.0	-142.5	
1047.0	-144.2	
1046.0	-147.7	
1045.0	-151.2	
1044.0	-155.9	
1043.0	-148.8	
1042.0	-153.4	
1041.0	-158.0	
1040.0	-153.6	
1039.0	-148.1	
1038.0	-142.6	
1037.0	-166.8	
1036.0	-159.1	
1035.0	-151.4	
1034.0	-157.7	
1033.0	-163.7	
1032.0	-159.15	
1031.0	-154.6	
1030.0	-142.6	
1029.0	-149.45	
1028.0	-156.3	
1027.0	-147.7	
1026.0	-151.5	
1025.0	-155.3	
1024.0	-157.1	
1023.0	-159.25	
1022.0	-161.4	
1021.0	-149.7	
1020.0	-145.85	
1019.0	-142.0	
1018.0	-152.8	
1017.0	-158.0	
1016.0	-147.55	
1015.0	-137.1	
1014.0	-147.6	
1013.0	-143.1	
1012.0	-138.6	
1011.0	-140.4	
1010.0	-145.4	
1009.0	-150.4	
1008.0	-150.3	
1007.0	-150.2	
1006.0	-150.4	
1005.0	-151.75	
1004.0	-153.1	
1003.0	-148.6	
1002.0	-143.6	
1001.0	-138.6	
1000.0	-151.6	
999.0	-150.4	
998.0	-149.2	
997.0	-140.6	
996.0	-151.9	
995.0	-163.2	
994.0	-163.2	
993.0	-159.1	
992.0	-155.0	
991.0	-151.1	
990.0	-147.2	
989.0	-141.5	
988.0	-144.05	
987.0	-146.6	
986.0	-138.9	
985.0	-143.0	
984.0	-147.1	
983.0	-152.6	
982.0	-158.1	
981.0	-144.3	
980.0	-144.85	
979.0	-145.4	
978.0	-144.8	
977.0	-149.2	
976.0	-153.6	
975.0	-156.6	
974.0	-159.6	
973.0	-147.7	
972.0	-149.15	
971.0	-150.6	
970.0	-161.1	
969.0	-153.45	
968.0	-145.8	
967.0	-145.4	
966.0	-145.0	
965.0	-158.2	
964.0	-157.75	
963.0	-157.3	
962.0	-159.0	
961.0	-160.7	
960.0	-158.2	
959.0	-160.4	
958.0	-162.6	
957.0	-155.05	
956.0	-147.5	
955.0	-155.1	
954.0	-156.05	
953.0	-157.0	
952.0	-154.6	
951.0	-152.2	
950.0	-155.8	
949.0	-159.4	
948.0	-153.5	
947.0	-151.05	
946.0	-148.6	
945.0	-155.75	
944.0	-162.9	
943.0	-162.6	
942.0	-155.1	
941.0	-147.6	
940.0	-146.2	
939.0	-144.8	
938.0	-145.55	
937.0	-146.3	
936.0	-149.4	
935.0	-146.7	
934.0	-144.0	
933.0	-147.15	
932.0	-150.3	
931.0	-142.95	
930.0	-135.6	
929.0	-159.7	
928.0	-154.1	
927.0	-148.5	
926.0	-149.4	
925.0	-150.3	
924.0	-148.15	
923.0	-146.0	
922.0	-147.7	
921.0	-150.55	
920.0	-153.4	
919.0	-159.0	
918.0	-164.6	
917.0	-153.65	
916.0	-142.7	
915.0	-143.4	
914.0	-144.1	
913.0	-155.8	
912.0	-160.85	
911.0	-165.9	
910.0	-161.6	
909.0	-157.3	
908.0	-155.6	
907.0	-153.9	
906.0	-152.0	
905.0	-150.1	
904.0	-144.15	
903.0	-138.2	
902.0	-154.5	
901.0	-153.35	
900.0	-152.2	
899.0	-147.95	
898.0	-143.7	
897.0	-148.35	
896.0	-153.0	
895.0	-153.85	
894.0	-154.7	
893.0	-151.85	
892.0	-149.0	
891.0	-154.1	
890.0	-159.2	
889.0	-156.1	
888.0	-153.0	
887.0	-142.4	
886.0	-148.75	
885.0	-155.1	
884.0	-156.8	
883.0	-158.5	
882.0	-152.5	
881.0	-146.5	
880.0	-153.45	
879.0	-160.4	
878.0	-155.3	
877.0	-150.2	
876.0	-153.6	
875.0	-157.0	
874.0	-155.45	
873.0	-153.9	
872.0	-149.55	
871.0	-145.2	
870.0	-143.0	
869.0	-140.8	
868.0	-147.4	
867.0	-154.0	
866.0	-149.0	
865.0	-149.45	
864.0	-149.9	
863.0	-148.65	
862.0	-147.4	
861.0	-152.45	
860.0	-157.5	
859.0	-156.55	
858.0	-155.6	
857.0	-148.75	
856.0	-141.9	
855.0	-144.75	
854.0	-147.6	
853.0	-152.85	
852.0	-158.1	
851.0	-154.45	
850.0	-150.8	
849.0	-158.7	
848.0	-166.6	
847.0	-155.3	
846.0	-144.0	
845.0	-143.8	
844.0	-143.6	
843.0	-147.25	
842.0	-150.9	
841.0	-151.3	
840.0	-151.7	
839.0	-148.85	
838.0	-146.0	
837.0	-150.65	
836.0	-155.3	
835.0	-152.65	
834.0	-150.0	
833.0	-145.55	
832.0	-141.1	
831.0	-144.45	
830.0	-147.8	
829.0	-148.55	
828.0	-149.3	
827.0	-145.1	
826.0	-140.9	
825.0	-143.2667	
824.0	-145.6333	
823.0	-148.0	
822.0	-145.85	
821.0	-143.7	
820.0	-146.1	
819.0	-148.5	
818.0	-148.1	
817.0	-147.7	
816.0	-147.25	
815.0	-146.8	
814.0	-149.7	
813.0	-152.6	
812.0	-149.45	
811.0	-146.3	
810.0	-147.65	
809.0	-149.0	
808.0	-147.25	
807.0	-145.5	
806.0	-148.75	
805.0	-152.0	
804.0	-152.15	
803.0	-152.3	
802.0	-153.8667	
801.0	-155.4333	
800.0	-157.0	
799.0	-160.5	
798.0	-164.0	
797.0	-155.7	
796.0	-147.4	
795.0	-146.35	
794.0	-145.3	
793.0	-145.6	
792.0	-145.9	
791.0	-150.1	
790.0	-154.3	
789.0	-158.1	
788.0	-161.9	
787.0	-158.8667	
786.0	-155.8333	
785.0	-152.8	
784.0	-148.75	
783.0	-144.7	
782.0	-149.1	
781.0	-153.5	
780.0	-154.65	
779.0	-155.8	
778.0	-146.65	
777.0	-137.5	
776.0	-145.1	
775.0	-152.7	
774.0	-150.6333	
773.0	-148.5667	
772.0	-146.5	
771.0	-150.05	
770.0	-153.6	
769.0	-153.15	
768.0	-152.7	
767.0	-159.3	
766.0	-165.9	
765.0	-160.25	
764.0	-154.6	
763.0	-152.2333	
762.0	-149.8667	
761.0	-147.5	
760.0	-155.35	
759.0	-163.2	
758.0	-155.8	
757.0	-148.4	
756.0	-147.65	
755.0	-146.9	
754.0	-149.6	
753.0	-152.3	
752.0	-155.0	
751.0	-154.7	
750.0	-154.4	
749.0	-151.75	
748.0	-149.1	
747.0	-149.7	
746.0	-150.3	
745.0	-154.0	
744.0	-157.7	
743.0	-161.4	
742.0	-159.2	
741.0	-157.0	
740.0	-154.15	
739.0	-151.3	
738.0	-148.1667	
737.0	-145.0333	
736.0	-141.9	
735.0	-144.5	
734.0	-147.1	
733.0	-150.5	
732.0	-153.9	
731.0	-152.9333	
730.0	-151.9667	
729.0	-151.0	
728.0	-148.5	
727.0	-146.0	
726.0	-147.15	
725.0	-148.3	
724.0	-148.9	
723.0	-149.5	
722.0	-150.1	
721.0	-146.75	
720.0	-143.4	
719.0	-152.25	
718.0	-161.1	
717.0	-155.5667	
716.0	-150.0333	
715.0	-144.5	
714.0	-148.5	
713.0	-152.5	
712.0	-152.8	
711.0	-153.1	
710.0	-153.7333	
709.0	-154.3667	
708.0	-155.0	
707.0	-156.25	
706.0	-157.5	
705.0	-146.6	
704.0	-146.1	
703.0	-143.6	
702.0	-149.3	
701.0	-152.05	
700.0	-154.8	
699.0	-169.2	
698.0	-161.3	
697.0	-150.5	
696.0	-146.3	
695.0	-134.4	
694.0	-157.2	
693.0	-150.6	
692.0	-146.7	
691.0	-148.5	
690.0	-153.35	
689.0	-158.2	
688.0	-157.9	
687.0	-150.6	
686.0	-148.3	
685.0	-146.6	
684.0	-143.7	
683.0	-153.0	
682.0	-160.0	
681.0	-156.4	
680.0	-152.8	
679.0	-143.9	
678.0	-148.5	
677.0	-165.3	
676.0	-159.3	
675.0	-151.3	
674.0	-144.0	
673.0	-137.8	
672.0	-141.75	
671.0	-145.7	
670.0	-160.6	
669.0	-149.9	
668.0	-142.9	
667.0	-146.1	
666.0	-157.8	
665.0	-162.6	
664.0	-160.25	
663.0	-157.9	
662.0	-140.0	
661.0	-137.8	
660.0	-162.4	
659.0	-154.5	
658.0	-158.7	
657.0	-155.0	
656.0	-151.3	
655.0	-141.7	
654.0	-165.8	
653.0	-162.2	
652.0	-142.2	
651.0	-148.0	
650.0	-154.25	
649.0	-160.5	
648.0	-158.0	
647.0	-139.0	
646.0	-153.3	
645.0	-131.4	
644.0	-157.8	
643.0	-155.95	
642.0	-154.1	
641.0	-149.8	
640.0	-160.3	
639.0	-148.4	
638.0	-148.2	
637.0	-146.4	
636.0	-144.6	
635.0	-146.5	
634.0	-154.7	
633.0	-150.5	
632.0	-144.5	
631.0	-158.45	
630.0	-172.4	
629.0	-167.5	
628.0	-157.5	
627.0	-162.8	
626.0	-160.1	
625.0	-153.25	
624.0	-146.4	
623.0	-145.5	
622.0	-160.3	
621.0	-146.4	
620.0	-151.45	
619.0	-156.5	
618.0	-146.5	
617.0	-153.0	
616.0	-162.2	
615.0	-140.8	
614.0	-144.8	
613.0	-148.8	
612.0	-148.5	
611.0	-144.9	
610.0	-151.7	
609.0	-156.4	
608.0	-161.1	
607.0	-155.1	
606.0	-143.9	
605.0	-147.4	
604.0	-157.1	
603.0	-148.9	
602.0	-146.4	
601.0	-143.9	
600.0	-141.0	
599.0	-151.9	
598.0	-147.7	
597.0	-145.75	
596.0	-143.8	
595.0	-158.9	
594.0	-144.7	
593.0	-152.6	
592.0	-151.35	
591.0	-150.1	
590.0	-148.85	
589.0	-147.6	
588.0	-145.7	
587.0	-138.7	
586.0	-155.8	
585.0	-150.35	
584.0	-144.9	
583.0	-152.8	
582.0	-145.5	
581.0	-154.9	
580.0	-150.85	
579.0	-146.8	
578.0	-150.7	
577.0	-151.8	
576.0	-148.9	
575.0	-146.0	
574.0	-149.9	
573.0	-171.8	
572.0	-163.1	
571.0	-154.4	
570.0	-152.0	
569.0	-155.8	
568.0	-150.0	
567.0	-153.7	
566.0	-157.4	
565.0	-157.9	
564.0	-148.6	
563.0	-149.3	
562.0	-150.0	
561.0	-153.6	
560.0	-152.5	
559.0	-149.4	
558.0	-146.3	
557.0	-155.4	
556.0	-150.5	
555.0	-151.75	
554.0	-153.0	
553.0	-146.4	
552.0	-147.1	
551.0	-147.8	
550.0	-148.5	
549.0	-137.9	
548.0	-162.1	
547.0	-157.4	
546.0	-152.7	
545.0	-152.1	
544.0	-145.8	
543.0	-148.35	
542.0	-150.9	
541.0	-149.9	
540.0	-149.85	
539.0	-149.8	
538.0	-142.5	
537.0	-150.0	
536.0	-152.25	
535.0	-154.5	
534.0	-153.2	
533.0	-131.8	
532.0	-140.1	
531.0	-148.4	
530.0	-155.0	
529.0	-150.4	
528.0	-152.25	
527.0	-154.1	
526.0	-141.5	
525.0	-149.55	
524.0	-157.6	
523.0	-149.8	
522.0	-146.2	
521.0	-141.6	
520.0	-137.0	
519.0	-143.1	
518.0	-147.0	
517.0	-150.9	
516.0	-148.4	
515.0	-139.7	
514.0	-144.1	
513.0	-148.5	
512.0	-146.2	
511.0	-146.9	
510.0	-147.6	
509.0	-141.9	
508.0	-152.6	
507.0	-154.05	
506.0	-155.5	
505.0	-157.9	
504.0	-159.2	
503.0	-160.5	
502.0	-137.9	
501.0	-136.85	
500.0	-135.8	
499.0	-142.1	
498.0	-137.9	
497.0	-140.7	
496.0	-143.5	
495.0	-150.3	
494.0	-151.6	
493.0	-152.9	
492.0	-155.9	
491.0	-148.7	
490.0	-141.5	
489.0	-151.4	
488.0	-140.9	
487.0	-142.25	
486.0	-143.6	
485.0	-154.1	
484.0	-155.85	
483.0	-157.6	
482.0	-141.4	
481.0	-139.0	
480.0	-136.6	
479.0	-141.7	
478.0	-144.2	
477.0	-146.7	
476.0	-145.0	
475.0	-141.15	
474.0	-137.3	
473.0	-155.5	
472.0	-148.35	
471.0	-141.2	
470.0	-135.7	
469.0	-140.75	
468.0	-145.8	
467.0	-152.9	
466.0	-151.4	
465.0	-149.9	
464.0	-144.6	
463.0	-141.05	
462.0	-137.5	
461.0	-137.3	
460.0	-146.65	
459.0	-156.0	
458.0	-149.5	
457.0	-148.35	
456.0	-147.2	
455.0	-128.6	
454.0	-142.1	
453.0	-155.6	
452.0	-150.7	
451.0	-155.0	
450.0	-159.3	
449.0	-161.0	
448.0	-160.75	
447.0	-160.5	
446.0	-153.0	
445.0	-148.6	
444.0	-144.2	
443.0	-144.6	
442.0	-145.45	
441.0	-146.3	
440.0	-144.5	
439.0	-150.4	
438.0	-156.3	
437.0	-140.3	
436.0	-142.75	
435.0	-145.2	
434.0	-144.9	
433.0	-144.6	
432.0	-147.9	
431.0	-151.1	
430.0	-154.3	
429.0	-156.1	
428.0	-156.0	
427.0	-155.9	
426.0	-150.3	
425.0	-159.4	
424.0	-168.5	
423.0	-154.1	
422.0	-150.05	
421.0	-146.0	
420.0	-149.4	
419.0	-152.8	
418.0	-155.2	
417.0	-150.15	
416.0	-145.1	
415.0	-150.3	
414.0	-149.8	
413.0	-149.3	
412.0	-146.35	
411.0	-143.4	
410.0	-149.0	
409.0	-146.85	
408.0	-144.7	
407.0	-150.7	
406.0	-153.8	
405.0	-156.9	
404.0	-154.15	
403.0	-151.4	
402.0	-139.3	
401.0	-147.95	
400.0	-156.6	
399.0	-145.9	
398.0	-144.6	
397.0	-143.3	
396.0	-141.5	
395.0	-139.7	
394.0	-143.5	
393.0	-146.2	
392.0	-148.9	
391.0	-144.3	
390.0	-139.7	
389.0	-136.7	
388.0	-140.5	
387.0	-144.3	
386.0	-138.6	
385.0	-143.85	
384.0	-149.1	
383.0	-149.2	
382.0	-149.3	
381.0	-155.2	
380.0	-152.45	
379.0	-149.7	
378.0	-151.35	
377.0	-153.0	
376.0	-140.0	
375.0	-141.75	
374.0	-143.5	
373.0	-147.6	
372.0	-151.7	
371.0	-159.1	
370.0	-151.35	
369.0	-143.6	
368.0	-145.3	
367.0	-147.0	
366.0	-146.6	
365.0	-152.0	
364.0	-157.4	
363.0	-152.9	
362.0	-148.4	
361.0	-140.4	
360.0	-141.15	
359.0	-141.9	
358.0	-144.85	
357.0	-147.8	
356.0	-147.4	
355.0	-147.0	
354.0	-146.1	
353.0	-144.6	
352.0	-143.1	
351.0	-147.0	
350.0	-150.9	
349.0	-148.6	
348.0	-150.0	
347.0	-151.4	
346.0	-154.9	
345.0	-158.4	
344.0	-162.6	
343.0	-166.8	
342.0	-153.3	
341.0	-152.45	
340.0	-151.6	
339.0	-150.55	
338.0	-149.5	
337.0	-148.5	
336.0	-147.5	
335.0	-158.9	
334.0	-158.2	
333.0	-157.5	
332.0	-151.15	
331.0	-144.8	
330.0	-148.35	
329.0	-151.9	
328.0	-151.7	
327.0	-151.5	
326.0	-155.1	
325.0	-155.4	
324.0	-155.7	
323.0	-156.75	
322.0	-157.8	
321.0	-157.05	
320.0	-156.3	
319.0	-152.35	
318.0	-148.4	
317.0	-148.9	
316.0	-149.4	
315.0	-152.65	
314.0	-155.9	
313.0	-161.8	
312.0	-154.2	
311.0	-146.6	
310.0	-149.55	
309.0	-152.5	
308.0	-150.25	
307.0	-148.0	
306.0	-149.9	
305.0	-151.8	
304.0	-148.3	
303.0	-144.8	
302.0	-149.3	
301.0	-153.8	
300.0	-152.5	
299.0	-151.2	
298.0	-152.55	
297.0	-153.9	
296.0	-150.35	
295.0	-146.8	
294.0	-148.7	
293.0	-150.6	
292.0	-152.35	
291.0	-154.1	
290.0	-153.2	
289.0	-152.3	
288.0	-144.45	
287.0	-136.6	
286.0	-146.4	
285.0	-156.2	
284.0	-156.6667	
283.0	-157.1333	
282.0	-157.6	
281.0	-151.55	
280.0	-145.5	
279.0	-141.95	
278.0	-138.4	
277.0	-140.8	
276.0	-143.2	
275.0	-144.65	
274.0	-146.1	
273.0	-150.5	
272.0	-154.9	
271.0	-156.75	
270.0	-158.6	
269.0	-156.15	
268.0	-153.7	
267.0	-151.25	
266.0	-148.8	
265.0	-152.5	
264.0	-156.2	
263.0	-153.8	
262.0	-151.4	
261.0	-159.5	
260.0	-154.5667	
259.0	-149.6333	
258.0	-144.7	
257.0	-154.65	
256.0	-164.6	
255.0	-161.0	
254.0	-157.4	
253.0	-152.55	
252.0	-147.7	
251.0	-147.5	
250.0	-147.3	
249.0	-150.7	
248.0	-154.1	
247.0	-145.85	
246.0	-137.6	
245.0	-142.1	
244.0	-146.6	
243.0	-150.5333	
242.0	-154.4667	
241.0	-158.4	
240.0	-153.2	
239.0	-148.0	
238.0	-145.25	
237.0	-142.5	
236.0	-149.15	
235.0	-155.8	
234.0	-152.05	
233.0	-148.3	
232.0	-152.4	
231.0	-156.5	
230.0	-156.7	
229.0	-156.9	
228.0	-154.3333	
227.0	-151.7667	
226.0	-149.2	
225.0	-150.0	
224.0	-150.8	
223.0	-151.15	
222.0	-151.5	
221.0	-154.7	
220.0	-157.9	
219.0	-157.05	
218.0	-156.2	
217.0	-154.2333	
216.0	-152.2667	
215.0	-150.3	
214.0	-144.6	
213.0	-138.9	
212.0	-142.05	
211.0	-145.2	
210.0	-153.15	
209.0	-161.1	
208.0	-156.7	
207.0	-152.3	
206.0	-155.0333	
