# 
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-Sugarloaf.Kenigsberg.2013-2.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-Sugarloaf.Kenigsberg.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/15527
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: 
#------------------
# Investigators
#     Investigators: Kenigsberg, M.
#------------------
# Description_Notes_and_Keywords
#     Description: Use original chronology and truncate at 1700
#------------------
# Publication
#     Authors: Kenigsberg, M.
#     Published_Date_or_Year: 
#     Published_Title: World Data Center for Paleoclimatology
#     Journal_Name: 
#     Volume: 
#     Edition: 
#     Issue: 
#     Pages: 
#     Report: 
#     DOI: 
#     Online_Resource: https://www.ncdc.noaa.gov/paleo/study/15527
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Sugarloaf
#     Location: 
#     Country: 
#     Northernmost_Latitude: 60.1
#     Southernmost_Latitude: 60.1
#     Easternmost_Longitude: -134.4
#     Westernmost_Longitude: -134.4
#     Elevation: 1330
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1700.0
#     Most_Recent_Year: 2003.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: ABLA
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,,,NA, 1 2 3 4 5 6 7 8 9 10 11 12, tree, ,,, ; climateInterpretation_seasonality changed - was originally Annual;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1885.0	1.087	
1886.0	1.1	
1887.0	0.719	
1888.0	0.786	
1889.0	0.846	
1890.0	1.041	
1891.0	1.079	
1892.0	1.049	
1893.0	1.221	
1894.0	0.921	
1895.0	0.922	
1896.0	1.072	
1897.0	0.928	
1898.0	0.606	
1899.0	0.825	
1900.0	0.991	
1901.0	0.944	
1902.0	1.009	
1903.0	1.03	
1904.0	0.564	
1905.0	0.963	
1906.0	0.832	
1907.0	1.001	
1908.0	1.013	
1909.0	0.791	
1910.0	1.014	
1911.0	1.105	
1912.0	0.865	
1913.0	1.201	
1914.0	1.121	
1915.0	1.308	
1916.0	1.232	
1917.0	1.121	
1918.0	1.301	
1919.0	0.931	
1920.0	0.932	
1921.0	0.836	
1922.0	0.996	
1923.0	1.15	
1924.0	0.791	
1925.0	0.767	
1926.0	1.086	
1927.0	1.077	
1928.0	0.782	
1929.0	0.884	
1930.0	1.127	
1931.0	1.042	
1932.0	0.931	
1933.0	1.095	
1934.0	1.097	
1935.0	1.029	
1936.0	1.08	
1937.0	1.069	
1938.0	1.282	
1939.0	1.408	
1940.0	1.247	
1941.0	1.357	
1942.0	1.3	
1943.0	1.448	
1944.0	1.707	
1945.0	1.207	
1946.0	1.415	
1947.0	1.141	
1948.0	1.338	
1949.0	0.872	
1950.0	1.322	
1951.0	1.205	
1952.0	0.837	
1953.0	1.044	
1954.0	0.964	
1955.0	1.156	
1956.0	0.697	
1957.0	1.056	
1958.0	0.912	
1959.0	0.717	
1960.0	0.76	
1961.0	0.906	
1962.0	0.854	
1963.0	0.856	
1964.0	0.978	
1965.0	1.058	
1966.0	0.892	
1967.0	0.92	
1968.0	0.953	
1969.0	1.061	
1970.0	0.769	
1971.0	1.035	
1972.0	0.803	
1973.0	0.618	
1974.0	0.816	
1975.0	1.057	
1976.0	0.961	
1977.0	0.897	
1978.0	0.79	
1979.0	0.775	
1980.0	1.013	
1981.0	0.867	
1982.0	1.195	
1983.0	0.97	
1984.0	0.899	
1985.0	0.998	
1986.0	0.952	
1987.0	0.903	
1988.0	0.84	
1989.0	0.946	
1990.0	0.866	
1991.0	0.891	
1992.0	1.023	
1993.0	0.875	
1994.0	1.127	
1995.0	0.894	
1996.0	1.048	
1997.0	0.981	
1998.0	0.896	
1999.0	0.907	
2000.0	0.956	
2001.0	1.014	
2002.0	0.993	
2003.0	1.036	
