# 1200 years of warm-season temperature variability in central Fennoscandia inferred from tree-ring
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Jamtland.Wilson.2016.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Jamtland.Wilson.2016.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/19743
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: 1200 years of warm-season temperature variability in central Fennoscandia inferred from tree-ring
#------------------
# Investigators
#     Investigators: Zhang, P., Linderholm, H., Gunnarson, B., Björklund, J., Chen, D.,
#------------------
# Description_Notes_and_Keywords
#     Description: MXD chronology from 8 sampling sites
#------------------
# Publication
#     Authors: Zhang, Peng;Linderholm, Hans W.;Gunnarson, Björn E.;Björklund, Jesper;Chen, Deliang
#     Published_Date_or_Year: 2016
#     Published_Title: 1200 years of warm-season temperature variability in central Scandinavia inferred from tree-ring density
#     Journal_Name: Climate of the Past
#     Volume: 12
#     Edition: 
#     Issue: 
#     Pages: 1297-1312
#     Report: 
#     DOI: 10.5194/cp-12-1297-2016
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Jamtland, Sweden
#     Location: 
#     Country: 
#     Northernmost_Latitude: 63.2475
#     Southernmost_Latitude: 63.2475
#     Easternmost_Longitude: 13.3375
#     Westernmost_Longitude: 13.3375
#     Elevation: 650
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 783.0
#     Most_Recent_Year: 2011.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##MXD	tree-ring maximum latewood density, tree ring, ,NA, 4 5 6 7 8 9, tree, ,,N,  ; paleoData_units changed - was originally MXD Z-scores; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           MXD	
1662.0	0.236072782	
1663.0	0.674865648	
1664.0	1.858765527	
1665.0	2.398382054	
1666.0	1.849687504	
1667.0	-1.025258991	
1668.0	-0.098735789	
1669.0	0.038444635	
1670.0	-0.668018742	
1671.0	-0.094134135	
1672.0	-1.012182783	
1673.0	-0.556310776	
1674.0	-0.918256683	
1675.0	-0.880207026	
1676.0	0.112502614	
1677.0	-0.621328448	
1678.0	-0.463173992	
1679.0	0.252489496	
1680.0	0.369344691	
1681.0	0.821408706	
1682.0	-0.094794963	
1683.0	-0.520355714	
1684.0	0.494172919	
1685.0	-0.675911391	
1686.0	-0.388753426	
1687.0	-0.381735455	
1688.0	-0.24864695	
1689.0	0.982691747	
1690.0	0.056836362	
1691.0	0.753670235	
1692.0	0.173846011	
1693.0	1.155763394	
1694.0	0.604468127	
1695.0	-0.902061654	
1696.0	-0.837421707	
1697.0	0.120777018	
1698.0	-0.226292954	
1699.0	-0.514879726	
1700.0	-0.082611807	
1701.0	-0.558750981	
1702.0	0.794536382	
1703.0	1.345288526	
1704.0	-0.745442091	
1705.0	-1.131452764	
1706.0	-1.021089593	
1707.0	0.036317531	
1708.0	-1.201513874	
1709.0	-1.023861114	
1710.0	-1.116721503	
1711.0	-0.267826557	
1712.0	0.136362498	
1713.0	-0.329888007	
1714.0	-0.119378469	
1715.0	0.720223299	
1716.0	-0.708958758	
1717.0	-0.62959143	
1718.0	-0.005188443	
1719.0	-0.135437675	
1720.0	-0.131338021	
1721.0	0.041884286	
1722.0	-1.549117306	
1723.0	-1.040638479	
1724.0	-0.540020958	
1725.0	-0.4363999	
1726.0	-0.285099418	
1727.0	0.510366099	
1728.0	-1.047538971	
1729.0	-0.50062919	
1730.0	0.78977847	
1731.0	-0.362782812	
1732.0	0.22942333	
1733.0	-0.776694568	
1734.0	0.038602281	
1735.0	0.501248532	
1736.0	0.949419632	
1737.0	-0.352396404	
1738.0	1.166113083	
1739.0	-0.503656383	
1740.0	-0.412917507	
1741.0	-1.5925231	
1742.0	-2.076824015	
1743.0	-1.014555553	
1744.0	0.165158911	
1745.0	-0.177041106	
1746.0	0.086783762	
1747.0	-0.497344138	
1748.0	0.177844676	
1749.0	0.72584135	
1750.0	1.037472091	
1751.0	0.023962227	
1752.0	1.744250904	
1753.0	-0.007490908	
1754.0	-0.35447157	
1755.0	0.230059498	
1756.0	-0.435084381	
1757.0	1.023995381	
1758.0	0.559760321	
1759.0	-0.500935175	
1760.0	0.123902417	
1761.0	0.781901932	
1762.0	0.063362273	
1763.0	-0.2430722	
1764.0	0.052158774	
1765.0	-0.276416315	
1766.0	1.068680926	
1767.0	-0.0005552	
1768.0	-0.180251293	
1769.0	0.110496856	
1770.0	0.029403312	
1771.0	-0.380251341	
1772.0	-1.61202053	
1773.0	0.392482771	
1774.0	0.744570157	
1775.0	1.431859364	
1776.0	1.517657967	
1777.0	0.013407028	
1778.0	0.21951963	
1779.0	0.61123483	
1780.0	-0.09767321	
1781.0	-0.435638238	
1782.0	-0.882624934	
1783.0	-1.280494081	
1784.0	-2.286074307	
1785.0	-1.605842882	
1786.0	-1.900638673	
1787.0	-1.690796534	
1788.0	-0.730804824	
1789.0	-0.227976555	
1790.0	-1.730202758	
1791.0	-1.110587685	
1792.0	-0.8349678	
1793.0	-0.94041288	
1794.0	-0.651352112	
1795.0	-0.88798099	
1796.0	-0.241445738	
1797.0	0.150886164	
1798.0	1.001734243	
1799.0	-0.672318321	
1800.0	-0.343145927	
1801.0	0.126366906	
1802.0	-1.007053378	
1803.0	-0.548147563	
1804.0	1.337604079	
1805.0	0.044377552	
1806.0	0.457034106	
1807.0	0.667423283	
1808.0	0.932211806	
1809.0	1.204363214	
1810.0	-0.445550667	
1811.0	0.188491632	
1812.0	-0.962306007	
1813.0	0.321890775	
1814.0	0.329787606	
1815.0	-0.019714426	
1816.0	-0.950849508	
1817.0	-0.112014323	
1818.0	-0.376636692	
1819.0	1.835347421	
1820.0	0.484959235	
1821.0	-1.240696902	
1822.0	0.677212435	
1823.0	0.268373649	
1824.0	-0.286400023	
1825.0	-0.121557769	
1826.0	1.951572644	
1827.0	-0.205733145	
1828.0	1.346482777	
1829.0	0.259504729	
1830.0	0.331110694	
1831.0	2.292404574	
1832.0	-0.729995195	
1833.0	-0.947718541	
1834.0	1.603905517	
1835.0	0.218647571	
1836.0	-0.404082467	
1837.0	0.441907312	
1838.0	-0.961221194	
1839.0	-0.489939386	
1840.0	-0.378411356	
1841.0	-0.76837447	
1842.0	-0.121607481	
1843.0	-0.671473171	
1844.0	-0.884838495	
1845.0	0.426312297	
1846.0	1.164905308	
1847.0	0.255545076	
1848.0	-0.908518185	
1849.0	-0.624383167	
1850.0	0.090431205	
1851.0	-1.452765793	
1852.0	0.516267239	
1853.0	-0.690071745	
1854.0	0.063768274	
1855.0	0.464019268	
1856.0	-1.371496416	
1857.0	0.067538448	
1858.0	1.300777048	
1859.0	-0.368235149	
1860.0	0.213518091	
1861.0	0.049534777	
1862.0	-0.627129163	
1863.0	-1.171128161	
1864.0	-1.565168054	
1865.0	-0.775191201	
1866.0	-1.073406628	
1867.0	-1.218914438	
1868.0	1.180979855	
1869.0	-1.802699656	
1870.0	0.484758061	
1871.0	-1.147271357	
1872.0	0.250277987	
1873.0	-0.929503767	
1874.0	-1.082606931	
1875.0	-0.054369967	
1876.0	-0.979463083	
1877.0	-1.385216104	
1878.0	-0.341870184	
1879.0	0.580376206	
1880.0	-0.438763596	
1881.0	-1.70317916	
1882.0	0.258997386	
1883.0	-0.091642202	
1884.0	0.124894001	
1885.0	-1.318669332	
1886.0	0.207968712	
1887.0	-0.339899708	
1888.0	-0.971268401	
1889.0	0.471650436	
1890.0	-0.544138373	
1891.0	-0.534893478	
1892.0	-0.981717574	
1893.0	-0.042498129	
1894.0	0.442161894	
1895.0	0.126688391	
1896.0	0.194171467	
1897.0	1.32819048	
1898.0	-0.868165914	
1899.0	-1.779094877	
1900.0	-0.665481516	
1901.0	1.608003543	
1902.0	-1.77874049	
1903.0	-1.071503094	
1904.0	-1.470155458	
1905.0	-1.674685823	
1906.0	-0.164404894	
1907.0	-1.562133166	
1908.0	0.177094402	
1909.0	-1.61486867	
1910.0	0.857577786	
1911.0	-0.736934569	
1912.0	-0.429069309	
1913.0	-0.659567704	
1914.0	0.61960099	
1915.0	-0.705417528	
1916.0	-0.038569286	
1917.0	0.779559621	
1918.0	1.056360321	
1919.0	0.288326265	
1920.0	0.683979187	
1921.0	0.210844232	
1922.0	0.520963046	
1923.0	-0.909484193	
1924.0	1.215165389	
1925.0	1.758111018	
1926.0	0.662888336	
1927.0	0.485062403	
1928.0	-0.715463301	
1929.0	-0.363555473	
1930.0	2.218052366	
1931.0	-0.442446155	
1932.0	0.414642928	
1933.0	1.200638753	
1934.0	2.007159321	
1935.0	-0.435172277	
1936.0	1.108554938	
1937.0	2.600762232	
1938.0	1.358340192	
1939.0	1.80720773	
1940.0	1.327268822	
1941.0	0.555265902	
1942.0	0.909220514	
1943.0	1.596485293	
1944.0	0.508628319	
1945.0	1.174898583	
1946.0	2.166816749	
1947.0	2.817943308	
1948.0	2.18235783	
1949.0	0.418649713	
1950.0	1.982941797	
1951.0	1.553944961	
1952.0	0.08432926	
1953.0	1.30420493	
1954.0	0.909805088	
1955.0	1.707627994	
1956.0	0.307674708	
1957.0	0.685291936	
1958.0	0.055796305	
1959.0	2.521075887	
1960.0	1.053791858	
1961.0	0.263072505	
1962.0	-0.840342104	
1963.0	1.180258256	
1964.0	0.712849089	
1965.0	0.589036482	
1966.0	0.389243086	
1967.0	1.118371836	
1968.0	0.864090175	
1969.0	0.492416124	
1970.0	0.186719953	
1971.0	-0.734425246	
1972.0	1.550374185	
1973.0	0.824668122	
1974.0	0.521230655	
1975.0	1.512203332	
1976.0	1.128058804	
1977.0	-0.422619736	
1978.0	0.435498574	
1979.0	-0.259096755	
1980.0	1.249568067	
1981.0	0.192824503	
1982.0	0.38614094	
1983.0	0.021175676	
1984.0	-0.081375225	
1985.0	-0.002060489	
1986.0	0.31130972	
1987.0	-0.894389306	
1988.0	1.42365724	
1989.0	1.440125832	
1990.0	1.117140877	
1991.0	1.071705814	
1992.0	0.004005001	
1993.0	0.286437629	
1994.0	1.301930258	
1995.0	0.395573889	
1996.0	0.347932256	
1997.0	1.600422011	
1998.0	-0.15882731	
1999.0	1.004124944	
2000.0	-0.100767836	
2001.0	0.228473266	
2002.0	1.393859814	
2003.0	2.119827046	
2004.0	1.278305909	
2005.0	0.570055885	
2006.0	1.712462606	
2007.0	2.724093775	
2008.0	2.175313359	
2009.0	2.021577816	
2010.0	1.531101105	
2011.0	3.243589234	
