# Björklund.Tjeggelvas.2012
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Tjeggelvas.Bjorklund.2012.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Tjeggelvas.Bjorklund.2012.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: this study
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Björklund.Tjeggelvas.2012
#------------------
# Investigators
#     Investigators: Björklund, Jesper A.;Gunnarson, Björn E.;Krusic, Paul J.;Grudd, Håkan;Josefsson, Torbjörn;Östlund, Lars;Linderholm, Hans W.
#------------------
# Description_Notes_and_Keywords
#     Description: Δdensity = MXD - minimum density, more focused summer temp. signal than MXD (Björklund et al., 2014, CP, doi:10.5194/cp-10-877-2014)
#------------------
# Publication
#     Authors: Björklund, Jesper A.;Gunnarson, Björn E.;Krusic, Paul J.;Grudd, Håkan;Josefsson, Torbjörn;Östlund, Lars;Linderholm, Hans W.
#     Published_Date_or_Year: 2012
#     Published_Title: Advances towards improved low-frequency tree-ring reconstructions, using an updated Pinus sylvestris L. MXD network from the Scandinavian Mountains
#     Journal_Name: Theoretical and Applied Climatology
#     Volume: 113
#     Edition: 
#     Issue: 3-4
#     Pages: 697-710
#     Report: 
#     DOI: 10.1007/s00704-012-0787-7
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Tjeggelvas
#     Location: 
#     Country: 
#     Northernmost_Latitude: 66.6
#     Southernmost_Latitude: 66.6
#     Easternmost_Longitude: 17.6
#     Westernmost_Longitude: 17.6
#     Elevation: 520
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1550.0
#     Most_Recent_Year: 2010.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##density	,Tree Ring, ,NA, 6 7 8, tree, ,,N,  ; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           density	
1966.0	-0.0545026029003334	
1967.0	0.01517099485866	
1968.0	-0.0960777339262959	
1969.0	0.992558921569317	
1970.0	0.616108711884359	
1971.0	-0.0320224072756338	
1972.0	1.07551139842533	
1973.0	0.203271105573482	
1974.0	0.620860942995535	
1975.0	0.00264817630600523	
1976.0	0.447376038503387	
1977.0	-0.229261015489198	
1978.0	-0.000282887770532355	
1979.0	0.528654596893333	
1980.0	1.12067521177987	
1981.0	-0.259229529161667	
1982.0	0.146845447575629	
1983.0	-0.0408448161800632	
1984.0	-0.322596247542028	
1985.0	0.0457767049755044	
1986.0	0.857408266959322	
1987.0	-0.918494617960041	
1988.0	1.00743921085983	
1989.0	0.801468965854388	
1990.0	0.964254408516048	
1991.0	0.946638884249662	
1992.0	0.0127845100463689	
1993.0	0.288709125087234	
1994.0	1.46644294696277	
1995.0	-0.109111384454664	
1996.0	0.377813675932853	
1997.0	1.3162136871374	
1998.0	-0.760577286218553	
1999.0	0.45740691753609	
2000.0	0.9884973949793	
2001.0	-0.0304816644088645	
2002.0	1.93714409977572	
2003.0	1.93392992372368	
2004.0	1.21804284162364	
2005.0	0.541995219963576	
2006.0	1.68470979562448	
2007.0	0.504008640140088	
2008.0	2.53482789683547	
2009.0	0.357169411298292	
2010.0	2.71069557787179	
