# Forfjorddalen Norway Tree ring Density Index
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Forfjorddalen.McCarroll.2013.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Forfjorddalen.McCarroll.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: this study
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Forfjorddalen Norway Tree ring Density Index
#------------------
# Investigators
#     Investigators: McCarroll, D.;Loader, N. J.;Jalkanen, R.;Gagen, M. H.;Grudd, H.;Gunnarson, B. E.;Kirchhefer, A. J.;Friedrich, M.;Linderholm, H. W.;Lindholm, M.;Boettger, T.;Los, S. O.;Remmele, S.;Kononov, Y. M.;Yamazaki, Y. H.;Young, G. H.;Zorita, E.
#------------------
# Description_Notes_and_Keywords
#     Description: Please cite original reference when using these data,
#------------------
# Publication
#     Authors: McCarroll, D.;Loader, N. J.;Jalkanen, R.;Gagen, M. H.;Grudd, H.;Gunnarson, B. E.;Kirchhefer, A. J.;Friedrich, M.;Linderholm, H. W.;Lindholm, M.;Boettger, T.;Los, S. O.;Remmele, S.;Kononov, Y. M.;Yamazaki, Y. H.;Young, G. H.;Zorita, E.
#     Published_Date_or_Year: 2013
#     Published_Title: A 1200-year multiproxy record of tree growth and summer temperature at the northern pine forest limit of Europe
#     Journal_Name: The Holocene
#     Volume: 23
#     Edition: 
#     Issue: 
#     Pages: 471-484
#     Report: 
#     DOI: 10.1177/0959683612467483
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: Combining nine tree growth proxies from four sites, from the west coast of Norway to the Kola Peninsula of NW Russia, provides a well replicated (> 100 annual measurements per year) mean index of tree growth over the last 1200 years that represents the growth of much of the northern pine timberline forests of northern Fennoscandia. The simple mean of the nine series, z-scored over their common period, correlates strongly with mean June to August temperature averaged over this region (r = 0.81), allowing reconstructions of summer temperature based on regression and variance scaling. The reconstructions correlate significantly with gridded summer temperatures across the whole of Fennoscandia, extending north across Svalbard and south into Denmark. Uncertainty in the reconstructions is estimated by combining the uncertainty in mean tree growth with the uncertainty in the regression models. Over the last seven centuries the uncertainty is < 4.5% higher than in the 20th century, and reaches a maximum of 12% above recent levels during the 10th century. The results suggest that the 20th century was the warmest of the last 1200 years, but that it was not significantly different from the 11th century. The coldest century was the 17th. The impact of volcanic eruptions is clear, and a delayed recovery from pairs or multiple eruptions suggests the presence of some positive feedback mechanism. There is no clear and consistent link between northern Fennoscandian summer temperatures and solar forcing.
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Forfjorddalen
#     Location: 
#     Country: 
#     Northernmost_Latitude: 68.73
#     Southernmost_Latitude: 68.73
#     Easternmost_Longitude: 15.73
#     Westernmost_Longitude: 15.73
#     Elevation: 200
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1100.0
#     Most_Recent_Year: 2007.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##MXD	Density index, wood, ,NA, 6 7, tree, N, positive, ,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           MXD	
1793.0	-0.3401234226	
1794.0	0.3450491224	
1795.0	-0.8784320377	
1796.0	0.4805444645	
1797.0	-0.2158313078	
1798.0	0.8734776715	
1799.0	1.0017967033	
1800.0	-1.0824545828	
1801.0	-0.5676858436	
1802.0	-0.7597305939	
1803.0	-0.5746582337	
1804.0	0.1505310509	
1805.0	0.9642453934	
1806.0	-0.9232811164	
1807.0	-1.2110518289	
1808.0	0.6630068119	
1809.0	-0.6422304971	
1810.0	-1.8705288039	
1811.0	0.1159149003	
1812.0	-2.352118295	
1813.0	0.0692986719	
1814.0	0.1274450403	
1815.0	-0.3492394897	
1816.0	0.2672302551	
1817.0	-0.9743404841	
1818.0	-0.6619521749	
1819.0	0.36652844	
1820.0	1.6720436102	
1821.0	-1.1434922768	
1822.0	-0.0197886904	
1823.0	0.7446172268	
1824.0	0.4631185782	
1825.0	-1.5271880944	
1826.0	0.9621192073	
1827.0	-0.4888639889	
1828.0	0.4628266156	
1829.0	-0.7700025759	
1830.0	-0.9555919858	
1831.0	0.2606137604	
1832.0	-0.7889557006	
1833.0	-0.6964646203	
1834.0	-0.3262577856	
1835.0	-1.658342169	
1836.0	-1.17978483	
1837.0	-2.0206788907	
1838.0	-1.9062348357	
1839.0	-1.7997104815	
1840.0	0.2261960622	
1841.0	-0.0485031379	
1842.0	-0.5744960095	
1843.0	0.4036698889	
1844.0	1.6245392867	
1845.0	0.2078477278	
1846.0	0.5505334233	
1847.0	1.1143408568	
1848.0	0.1695439726	
1849.0	-1.1209210329	
1850.0	-0.7187027526	
1851.0	-1.0060219306	
1852.0	0.3828275133	
1853.0	-0.0598914872	
1854.0	0.8611532434	
1855.0	-0.5331557353	
1856.0	-2.0789861832	
1857.0	-1.9776629179	
1858.0	-0.2361634671	
1859.0	-1.0286108385	
1860.0	0.3397850984	
1861.0	0.2937820495	
1862.0	-0.705806414	
1863.0	-0.5277453976	
1864.0	-0.9221411104	
1865.0	-1.1045070376	
1866.0	-1.3085732821	
1867.0	-2.8605952569	
1868.0	-2.3060564924	
1869.0	-1.0604093586	
1870.0	-0.3617535409	
1871.0	-0.5863477678	
1872.0	0.4365959163	
1873.0	0.9191137145	
1874.0	-0.9681420841	
1875.0	-0.9773947995	
1876.0	-0.4863437862	
1877.0	-0.9389448853	
1878.0	-0.5251552045	
1879.0	0.529963753	
1880.0	-0.3948673045	
1881.0	-1.0805476087	
1882.0	0.1275885267	
1883.0	1.2110792414	
1884.0	-0.8426525609	
1885.0	-2.1033420053	
1886.0	-1.0778841092	
1887.0	-1.2038297151	
1888.0	-1.4076760754	
1889.0	-0.6510749911	
1890.0	-0.8663804254	
1891.0	-0.8194919092	
1892.0	-2.0050875321	
1893.0	-1.7213834374	
1894.0	-0.0108788437	
1895.0	0.6925194257	
1896.0	-0.2012730623	
1897.0	0.5267711978	
1898.0	0.0024501195	
1899.0	-1.3585040156	
1900.0	-2.1974036625	
1901.0	-0.4135516816	
1902.0	-1.4260040859	
1903.0	-1.2151934448	
1904.0	-1.7696406243	
1905.0	0.4827431048	
1906.0	-0.2134072273	
1907.0	0.0822120398	
1908.0	-0.353092722	
1909.0	-0.9184323193	
1910.0	-0.3407899056	
1911.0	-0.4756699996	
1912.0	0.4226219441	
1913.0	-0.3292405866	
1914.0	0.533201828	
1915.0	-0.4895057531	
1916.0	0.3112024975	
1917.0	0.0264375756	
1918.0	0.8651559198	
1919.0	-0.189021991	
1920.0	0.770774454	
1921.0	0.4299256206	
1922.0	1.6117963615	
1923.0	-0.6607656291	
1924.0	0.8170075192	
1925.0	1.2064403139	
1926.0	0.3860799324	
1927.0	0.8883168461	
1928.0	-0.4048583332	
1929.0	-0.8094998688	
1930.0	1.2020033057	
1931.0	-0.5284932331	
1932.0	-0.8197860285	
1933.0	0.3484858308	
1934.0	1.2805831825	
1935.0	-0.0727051054	
1936.0	0.9031723906	
1937.0	1.4164246555	
1938.0	0.7028948369	
1939.0	0.3222846501	
1940.0	0.1999654514	
1941.0	1.0548680853	
1942.0	0.0945534348	
1943.0	0.2237709736	
1944.0	-0.0654198646	
1945.0	1.2707760727	
1946.0	1.5065103538	
1947.0	0.3611429051	
1948.0	0.6420194285	
1949.0	-0.814022381	
1950.0	2.5355167616	
1951.0	0.4677783239	
1952.0	0.2906650844	
1953.0	1.6777087791	
1954.0	0.8458308102	
1955.0	-0.5761378466	
1956.0	0.1678156787	
1957.0	0.0380225833	
1958.0	-0.2626379738	
1959.0	-0.1636810666	
1960.0	1.3009601118	
1961.0	0.0041564936	
1962.0	-0.7539402412	
1963.0	-0.3144167133	
1964.0	0.1884223094	
1965.0	-0.9484342633	
1966.0	-0.4802933892	
1967.0	0.2030451853	
1968.0	-1.2030010505	
1969.0	1.0397451919	
1970.0	1.0570363413	
1971.0	-0.3134540773	
1972.0	0.0378292535	
1973.0	0.131385262	
1974.0	0.8994467896	
1975.0	-0.9765162984	
1976.0	-0.1838475506	
1977.0	-0.0484789774	
1978.0	0.3281764963	
1979.0	0.8517895986	
1980.0	1.8327998654	
1981.0	-0.5680593021	
1982.0	0.3593942245	
1983.0	-0.3650704232	
1984.0	0.1339792099	
1985.0	1.9455121237	
1986.0	0.5976062922	
1987.0	0.2057806703	
1988.0	1.3700328833	
1989.0	0.6834882286	
1990.0	1.4731078174	
1991.0	0.3909645907	
1992.0	0.312328386	
1993.0	1.32441807	
1994.0	1.2821380811	
1995.0	-0.6444481585	
1996.0	0.4109191414	
1997.0	0.5854074432	
1998.0	1.7873413756	
1999.0	0.1830609518	
2000.0	0.6651577791	
2001.0	-0.1547057173	
2002.0	0.362413643	
2003.0	0.1894456812	
2004.0	-0.0593550627	
2005.0	0.8494140578	
2006.0	2.5057597816	
2007.0	3.3441652196	
