# Houtman Abrolhos, East Wallaby Islands, mean annual oxygen isotope and Sr/Ca records, 1795-2010
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-HoutmanAbrolhosHAB05B.Zinke.2014.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-HoutmanAbrolhosHAB05B.Zinke.2014.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/16316
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Houtman Abrolhos, East Wallaby Islands, mean annual oxygen isotope and Sr/Ca records, 1795-2010
#------------------
# Investigators
#     Investigators: Zinke
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Zinke, J.;Rountrey, A.;Feng, M.;Xie, S.-P.;Dissard, D.;Rankenburg, K.;Lough, J.M.;McCulloch, M.T.
#     Published_Date_or_Year: 2014
#     Published_Title: Corals record long-term Leeuwin current variability including Ningaloo Niño/Niña since 1795
#     Journal_Name: Nature Communications
#     Volume: 5
#     Edition: 
#     Issue: 
#     Pages: 4607
#     Report: 
#     DOI: 10.1038/ncomms4607
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Houtman Abrolhos
#     Location: 
#     Country: 
#     Northernmost_Latitude: -28.4609
#     Southernmost_Latitude: -28.4609
#     Easternmost_Longitude: 113.772
#     Westernmost_Longitude: 113.772
#     Elevation: -8
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1798.0
#     Most_Recent_Year: 2010.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,NaN
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##Sr_Ca	,,,mmol/mol, 1 2 3 4 5 6 7 8 9 10 11 12, coral, ,,, ; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally 1 2 3 4 5 6 7 8 9 10 11 12; paleoData_variableName changed - was originally Sr_Ca;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           Sr_Ca	
1948.0	nan	
1949.0	9.207562139	
1950.0	nan	
1951.0	9.242500354	
1952.0	nan	
1953.0	9.261397953	
1954.0	9.293133467	
1955.0	9.268793567	
1956.0	9.282563039	
1957.0	9.257077508	
1958.0	9.21846456	
1959.0	9.267203359	
1960.0	9.243267696	
1961.0	9.222374395	
1962.0	9.227617832	
1963.0	9.138537741	
1964.0	9.162252695	
1965.0	9.215895335	
1966.0	9.154769581	
1967.0	9.183221665	
1968.0	9.219923869	
1969.0	9.232300445	
1970.0	9.21451012	
1971.0	9.288885289	
1972.0	9.181971636	
1973.0	9.163029817	
1974.0	9.166100825	
1975.0	9.157697453	
1976.0	9.181747049	
1977.0	9.181236479	
1978.0	9.115124634	
1979.0	9.211446624	
1980.0	9.161855939	
1981.0	9.167664734	
1982.0	9.160733175	
1983.0	9.064188425	
1984.0	nan	
1985.0	9.133362747	
1986.0	9.180775369	
1987.0	nan	
1988.0	9.1709541	
1989.0	9.097081277	
1990.0	9.104251908	
1991.0	9.187517816	
1992.0	9.096084338	
1993.0	9.245200765	
1994.0	9.144724741	
1995.0	9.157727108	
1996.0	9.09922741	
1997.0	9.192619788	
1998.0	9.124461327	
1999.0	9.073438378	
2000.0	9.078696347	
2001.0	9.190831348	
2002.0	9.146647652	
2003.0	9.170554743	
2004.0	9.207279156	
2005.0	9.175726648	
2006.0	9.175053786	
2007.0	9.151618387	
2008.0	9.071749364	
2009.0	9.152740196	
2010.0	9.162696292	
