dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,tagMD5,maxYear,minYear,pub1_author,pub1_journal,pub1_pages,pub1_title,pub1_type,pub1_doi,pub1_year,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename,pub1_publisher,investigators
Asi-PAKI024.Cook.2013,paleoData,101.122263087,tree,74.58,35.03,1830.0,Feature,,e23f73854f60ea9d2022b600752a5c9f,2005.0,1394.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI024,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI024.Cook.2013.paleo0measurement0.csv,,
Asi-BT003.Cook.2010,paleoData,101.122263087,tree,90.77,27.7,1450.0,Feature,,e8e1c3d09372801ae97bee648cbc782d,2003.0,1520.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT003.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT003.Cook.2010,paleoData,101.122263087,tree,90.77,27.7,1450.0,Feature,,e8e1c3d09372801ae97bee648cbc782d,2003.0,1520.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT003.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-MCCHFH.Sano.2008,paleoData,101.122263087,tree,104.1,21.67,3600.0,Feature,,8be24aaed6898f2d861eac4bef01be08,2004.0,1470.0,"Sano, Masaki;Buckley, Brendan M.;Sweda, Tatsu",Climate Dynamics,331-340,Tree-ring based hydroclimate reconstruction over northern Vietnam from Fokienia hodginsii: eighteenth century mega-drought and tropical Pacific influence,article,10.1007/s00382-008-0454-y,2008,MCCHFH,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MCCHFH.Sano.2008.paleo0measurement0.csv,Springer Science + Business Media,
Asi-MCCHFH.Sano.2008,paleoData,101.122263087,tree,104.1,21.67,3600.0,Feature,,8be24aaed6898f2d861eac4bef01be08,2004.0,1470.0,"Sano, Masaki;Buckley, Brendan M.;Sweda, Tatsu",Climate Dynamics,331-340,Tree-ring based hydroclimate reconstruction over northern Vietnam from Fokienia hodginsii: eighteenth century mega-drought and tropical Pacific influence,article,10.1007/s00382-008-0454-y,2008,MCCHFH,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MCCHFH.Sano.2008.paleo0measurement0.csv,Springer Science + Business Media,
Asi-CHIN065.Shao.2013,paleoData,101.122263087,tree,95.72,32.67,4500.0,Feature,,ba2967edca214115fc0b392252b84c78,2006.0,1290.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN065,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN065.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN065.Shao.2013,paleoData,101.122263087,tree,95.72,32.67,4500.0,Feature,,ba2967edca214115fc0b392252b84c78,2006.0,1290.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN065,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN065.Shao.2013.paleo0measurement0.csv,,
Asi-PAKI021.Cook.2013,paleoData,101.122263087,tree,71.63,35.68,3450.0,Feature,,52ca7cf75e7eae7cdbe6f52c658b3eb5,2006.0,1403.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI021,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI021.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI021.Cook.2013,paleoData,101.122263087,tree,71.63,35.68,3450.0,Feature,,52ca7cf75e7eae7cdbe6f52c658b3eb5,2006.0,1403.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI021,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI021.Cook.2013.paleo0measurement0.csv,,
Asi-KAZ001.Solomina.2010,paleoData,101.122263087,tree,77.35,43.35,4300.0,Feature,,65d2bf2e563aab002f6eb826672f17f5,2001.0,1570.0,"Panyushkina, I.P.;Chang, C.;Clemens, A.W.;Bykov, N",Dendrochronologia,13-21,First tree-ring chronology from Andronovo archaeological timbers of Bronze Age in Central Asia,article,10.1016/j.dendro.2008.10.001,2010,KAZ001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KAZ001.Solomina.2010.paleo0measurement0.csv,Elsevier BV,
Asi-KAZ001.Solomina.2010,paleoData,101.122263087,tree,77.35,43.35,4300.0,Feature,,65d2bf2e563aab002f6eb826672f17f5,2001.0,1570.0,"Panyushkina, I.P.;Chang, C.;Clemens, A.W.;Bykov, N",Dendrochronologia,13-21,First tree-ring chronology from Andronovo archaeological timbers of Bronze Age in Central Asia,article,10.1016/j.dendro.2008.10.001,2010,KAZ001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KAZ001.Solomina.2010.paleo0measurement0.csv,Elsevier BV,
Asi-BT006.Cook.2010,paleoData,101.122263087,tree,90.13,27.63,1550.0,Feature,,8a9dcf73b5ecf7995448e43304800fd4,2005.0,1400.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT006.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT006.Cook.2010,paleoData,101.122263087,tree,90.13,27.63,1550.0,Feature,,8a9dcf73b5ecf7995448e43304800fd4,2005.0,1400.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT006.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-DQHZHO.PAGES2k.2013,paleoData,101.122263087,tree,100.07,35.0,3400.0,Feature,,6948101498ff6b2e1c307945fc31b00e,2004.0,1433.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DQHZHO,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DQHZHO.PAGES2k.2013.paleo0measurement0.csv,,
Asi-DQHZHO.PAGES2k.2013,paleoData,101.122263087,tree,100.07,35.0,3400.0,Feature,,6948101498ff6b2e1c307945fc31b00e,2004.0,1433.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DQHZHO,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DQHZHO.PAGES2k.2013.paleo0measurement0.csv,,
Asi-PAKI035.Cook.2013,paleoData,101.122263087,tree,74.18,36.15,3900.0,Feature,,fd062b9eb275a70588a384d365fc8b3b,2009.0,1497.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI035,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI035.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI035.Cook.2013,paleoData,101.122263087,tree,74.18,36.15,3900.0,Feature,,fd062b9eb275a70588a384d365fc8b3b,2009.0,1497.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI035,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI035.Cook.2013.paleo0measurement0.csv,,
Asi-CHIN059.Shao.2013,paleoData,101.122263087,tree,96.13,33.8,3400.0,Feature,,9dd2ef80cfd547b2a2acd7cc485f1143,2002.0,1480.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN059,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN059.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN059.Shao.2013,paleoData,101.122263087,tree,96.13,33.8,3400.0,Feature,,9dd2ef80cfd547b2a2acd7cc485f1143,2002.0,1480.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN059,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN059.Shao.2013.paleo0measurement0.csv,,
Asi-PAKI003.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3300.0,Feature,,7051a50e65b071e134fc499501fb0e8e,1993.0,1438.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI003.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI003.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3300.0,Feature,,7051a50e65b071e134fc499501fb0e8e,1993.0,1438.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI003.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-CHIN064.Shao.2013,paleoData,101.122263087,tree,98.42,36.68,3000.0,Feature,,9cc3485177d70d8e2a2acb52ee0b1535,2001.0,900.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN064,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN064.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN064.Shao.2013,paleoData,101.122263087,tree,98.42,36.68,3000.0,Feature,,9cc3485177d70d8e2a2acb52ee0b1535,2001.0,900.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN064,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN064.Shao.2013.paleo0measurement0.csv,,
Asi-NEPA014.Krusic.2013,paleoData,101.122263087,tree,86.28,27.7,3400.0,Feature,,c776441182d9e033a80de65cf006db5e,1998.0,1546.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA014,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA014.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA014.Krusic.2013,paleoData,101.122263087,tree,86.28,27.7,3400.0,Feature,,c776441182d9e033a80de65cf006db5e,1998.0,1546.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA014,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA014.Krusic.2013.paleo0measurement0.csv,,
Asi-MQDXJP.PAGES2k.2013,paleoData,101.122263087,tree,99.67,34.72,500.0,Feature,,782a4b708b6d873a179e9190b4cb7a43,2001.0,1163.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQDXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQDXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-MQDXJP.PAGES2k.2013,paleoData,101.122263087,tree,99.67,34.72,500.0,Feature,,782a4b708b6d873a179e9190b4cb7a43,2001.0,1163.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQDXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQDXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-DUSHJP.PAGES2k.2013,paleoData,101.122263087,tree,98.08,36.65,100.0,Feature,,3edc0343e1d9ddfb4545417d702126d6,1993.0,840.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DUSHJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DUSHJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-DUSHJP.PAGES2k.2013,paleoData,101.122263087,tree,98.08,36.65,100.0,Feature,,3edc0343e1d9ddfb4545417d702126d6,1993.0,840.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DUSHJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DUSHJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BURGPW.PAGES2k.2013,paleoData,101.122263087,tree,83.73,28.77,2500.0,Feature,,539bcfa983a34d20dffe1bc17de67005,1996.0,1303.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BURGPW,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BURGPW.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BURGPW.PAGES2k.2013,paleoData,101.122263087,tree,83.73,28.77,2500.0,Feature,,539bcfa983a34d20dffe1bc17de67005,1996.0,1303.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BURGPW,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BURGPW.PAGES2k.2013.paleo0measurement0.csv,,
Asi-RANGCD.PAGES2k.2013,paleoData,101.122263087,tree,76.43,33.08,3240.0,Feature,,3434da7730399c56818320b39155db0d,2002.0,1388.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,RANGCD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-RANGCD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-RANGCD.PAGES2k.2013,paleoData,101.122263087,tree,76.43,33.08,3240.0,Feature,,3434da7730399c56818320b39155db0d,2002.0,1388.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,RANGCD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-RANGCD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-PAKI020.Cook.2013,paleoData,101.122263087,tree,71.63,35.68,3000.0,Feature,,40c3b1dd0c823baf187f8dffa2cee049,2006.0,1411.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI020,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI020.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI020.Cook.2013,paleoData,101.122263087,tree,71.63,35.68,3000.0,Feature,,40c3b1dd0c823baf187f8dffa2cee049,2006.0,1411.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI020,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI020.Cook.2013.paleo0measurement0.csv,,
Asi-GOUQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.8,34.73,1750.0,Feature,,54960be05740186772fe61bfff9d7f76,2004.0,1346.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GOUQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GOUQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-GOUQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.8,34.73,1750.0,Feature,,54960be05740186772fe61bfff9d7f76,2004.0,1346.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GOUQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GOUQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-TDBXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.78,200.0,Feature,,a3296702b866723619c46c58a58b8453,2002.0,1400.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TDBXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TDBXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-TDBXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.78,200.0,Feature,,a3296702b866723619c46c58a58b8453,2002.0,1400.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TDBXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TDBXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN058.Shao.2013,paleoData,101.122263087,tree,110.08,34.47,3950.0,Feature,,db8f00e963c5d82fa74516ae409ed191,2005.0,1359.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN058,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN058.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN058.Shao.2013,paleoData,101.122263087,tree,110.08,34.47,3950.0,Feature,,db8f00e963c5d82fa74516ae409ed191,2005.0,1359.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN058,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN058.Shao.2013.paleo0measurement0.csv,,
Asi-BARELC.PAGES2k.2013,paleoData,101.122263087,tree,107.8,33.75,2700.0,Feature,,170b570de0235139b5e68b8fb7d19fef,1992.0,1600.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BARELC,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BARELC.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BARELC.PAGES2k.2013,paleoData,101.122263087,tree,107.8,33.75,2700.0,Feature,,170b570de0235139b5e68b8fb7d19fef,1992.0,1600.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BARELC,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BARELC.PAGES2k.2013.paleo0measurement0.csv,,
Asi-INDI015.Borgaonkar.2013,paleoData,101.122263087,tree,77.23,31.2,3150.0,Feature,,cbe8c77ccdae2471c9c038370885732f,1990.0,1590.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,INDI015,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-INDI015.Borgaonkar.2013.paleo0measurement0.csv,,
Asi-INDI015.Borgaonkar.2013,paleoData,101.122263087,tree,77.23,31.2,3150.0,Feature,,cbe8c77ccdae2471c9c038370885732f,1990.0,1590.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,INDI015,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-INDI015.Borgaonkar.2013.paleo0measurement0.csv,,
Asi-KYRG011.Shiyatov.2013,paleoData,101.122263087,tree,71.5,39.83,4400.0,Feature,,10d55ff6132683f2af27d95dabc5b7eb,1995.0,694.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG011.Shiyatov.2013.paleo0measurement0.csv,,
Asi-KYRG011.Shiyatov.2013,paleoData,101.122263087,tree,71.5,39.83,4400.0,Feature,,10d55ff6132683f2af27d95dabc5b7eb,1995.0,694.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG011.Shiyatov.2013.paleo0measurement0.csv,,
Asi-TH001.Buckley.2010,paleoData,101.122263087,tree,98.93,19.28,3900.0,Feature,,c3aee6218ef0517117a4f93b627ba63b,2005.0,1558.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,TH001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TH001.Buckley.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
