year,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1902_1912_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1902_1912_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1902_1912_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1904_1914_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1904_1914_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1904_1914_extended,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1904_1914_train,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1904_1914_test,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1904_1914_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930_extended,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1922_1932_train,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1922_1932_test,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1922_1932_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1922_1932_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1922_1932_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1922_1932_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934_extended,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1924_1934_train,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1924_1934_test,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1924_1934_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1924_1934_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1924_1934_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1924_1934_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942_extended,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942_train,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942_test,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946_extended,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1936_1946_train,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1936_1946_test,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1936_1946_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1960_1970_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1960_1970_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1960_1970_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984_extended,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1976_1986_train,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1976_1986_test,1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1976_1986_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1980_1990_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1980_1990_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1980_1990_extended,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1980_1990_train,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1980_1990_test,1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1980_1990_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1980_1990_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1980_1990_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1980_1990_extended,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992_train,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992_test,1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992_extended,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1982_1992_train,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1982_1992_test,1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1982_1992_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992_extended,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994_train,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994_test,1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994_extended
1510,,,0.22085343301296234,,,0.38301578164100647,,,1.1322890520095825,,,1.0519366264343262,,,0.3730078637599945,,,0.10008715838193893,,,0.08587053418159485,,,-0.047353725880384445,,,-0.04350021481513977,,,-0.2710633873939514,,,-1.0661773681640625,,,1.3313815593719482,,,1.3185021877288818,,,-0.02953823283314705,,,-0.5635350942611694,,,-0.061877377331256866,,,-0.06502081453800201,,,-0.16882039606571198,,,0.6935828924179077,,,0.30035513639450073,,,0.3619076907634735,,,0.0037226900458335876,,,0.014789681881666183,,,0.19952838122844696,,,-0.23793421685695648,,,-0.2883983254432678,,,1.6910685300827026,,,0.10029240697622299,,,1.3007618188858032,,,0.026563353836536407
1511,,,0.08244512230157852,,,0.2965957820415497,,,0.10932064056396484,,,-0.10825631767511368,,,-0.39000803232192993,,,-0.32839834690093994,,,-0.006271745078265667,,,-0.06511570513248444,,,-1.033630609512329,,,-0.3420313000679016,,,-1.1409556865692139,,,0.3459404408931732,,,0.27546924352645874,,,-0.2644483149051666,,,-0.8456882834434509,,,-0.02996925450861454,,,-0.028153453022241592,,,-0.5406728982925415,,,0.31287387013435364,,,0.2399088740348816,,,-0.5144730806350708,,,-0.9680192470550537,,,-0.8021858334541321,,,-0.04691693186759949,,,-0.7557764053344727,,,-0.6516560912132263,,,0.6256524324417114,,,-0.21109622716903687,,,0.11790335178375244,,,-0.37764406204223633
1512,,,-0.08390247821807861,,,-0.13476897776126862,,,-0.6755881309509277,,,0.08651213347911835,,,-0.20166660845279694,,,0.12547723948955536,,,-0.08594894409179688,,,-0.0057534389197826385,,,-1.0296635627746582,,,-0.3977280259132385,,,-0.8683188557624817,,,0.5283830165863037,,,-0.04888148605823517,,,0.2124083936214447,,,-0.9647884368896484,,,0.3052144944667816,,,0.022403473034501076,,,-0.010102955624461174,,,0.10883723944425583,,,-0.49678340554237366,,,0.12390196323394775,,,-0.3369773328304291,,,-0.8100600242614746,,,-0.5877088308334351,,,-0.6593507528305054,,,0.3004862368106842,,,0.035259537398815155,,,-0.76975417137146,,,0.2885195016860962,,,-0.07828614860773087
1513,,,-0.7476803064346313,,,-1.0146780014038086,,,-2.0895161628723145,,,-1.2635082006454468,,,-1.2810262441635132,,,-1.1872977018356323,,,-0.5190666913986206,,,-1.0189062356948853,,,-1.9417468309402466,,,-1.4435454607009888,,,-1.386225938796997,,,-1.307983160018921,,,-1.267505407333374,,,-1.1590728759765625,,,-1.6678837537765503,,,-0.9628407955169678,,,-0.9060518145561218,,,-1.045030951499939,,,-0.8980636596679688,,,-1.3243836164474487,,,-0.8654676079750061,,,-1.5805822610855103,,,-1.4620258808135986,,,-1.5047321319580078,,,-1.829114556312561,,,-1.122056245803833,,,-0.795654833316803,,,-1.834641456604004,,,-1.4303122758865356,,,-1.0707625150680542
1514,,,-0.5808820128440857,,,-0.8806591033935547,,,-1.6105916500091553,,,-0.864514172077179,,,-1.714889407157898,,,-0.6709192991256714,,,-0.46095025539398193,,,-0.8694331049919128,,,-1.6697553396224976,,,-1.8909443616867065,,,-0.9642441868782043,,,-0.6553574800491333,,,-1.2748390436172485,,,-0.617180347442627,,,-1.0468682050704956,,,-0.7780218124389648,,,-0.7331400513648987,,,-0.5884886980056763,,,-0.3230166435241699,,,-1.3210718631744385,,,-0.6152825951576233,,,-1.500302791595459,,,-1.2588391304016113,,,-1.6092712879180908,,,-2.2164723873138428,,,-0.9696024060249329,,,-1.149194598197937,,,-1.704021692276001,,,-0.6213254332542419,,,-0.9278784990310669
1515,,,0.011523250490427017,,,-0.6738513708114624,,,-0.3780752718448639,,,-0.3906060457229614,,,-1.0230000019073486,,,-0.3329801559448242,,,-0.24711894989013672,,,-0.6669168472290039,,,-1.09589684009552,,,-1.2577130794525146,,,-0.8664323091506958,,,-0.3698677122592926,,,0.038241058588027954,,,-0.45018258690834045,,,-0.6868980526924133,,,-0.48315316438674927,,,-0.3247304856777191,,,-0.35174092650413513,,,-0.003277573734521866,,,0.04366801306605339,,,-0.23082102835178375,,,-0.858012318611145,,,-0.6674327850341797,,,-0.5334475040435791,,,-0.7895004749298096,,,-0.2115708738565445,,,-0.055192731320858,,,-1.1993086338043213,,,-0.4277000427246094,,,-0.8976101279258728
1516,,,-0.21343210339546204,,,-0.40516966581344604,,,-0.4995358884334564,,,0.0006199441850185394,,,-0.9078341126441956,,,0.1185988262295723,,,-0.20162102580070496,,,-0.6616258025169373,,,-1.0911659002304077,,,-0.838348925113678,,,-1.4478731155395508,,,0.010782649740576744,,,0.39965224266052246,,,0.4030645489692688,,,-0.7410299777984619,,,-0.45173993706703186,,,-0.38699522614479065,,,-0.9526470899581909,,,0.09500796347856522,,,0.04767273738980293,,,0.05413399636745453,,,-0.962333619594574,,,-1.1818211078643799,,,-0.476277232170105,,,0.08968731760978699,,,-0.0037247128784656525,,,0.3369396924972534,,,-1.7010343074798584,,,-0.010293325409293175,,,-0.26238539814949036
1517,,,0.07658510655164719,,,0.24775180220603943,,,-0.5142741799354553,,,0.393379807472229,,,-0.684393048286438,,,0.11194461584091187,,,-0.027000337839126587,,,-0.08762507140636444,,,-0.9884344339370728,,,-0.8652076721191406,,,-0.7859007716178894,,,0.74954754114151,,,0.6555633544921875,,,0.3701557517051697,,,-0.469507098197937,,,-0.10975344479084015,,,-0.1569439321756363,,,0.24509140849113464,,,0.12447517365217209,,,0.8685877323150635,,,0.14702533185482025,,,-0.8317540884017944,,,-0.49481716752052307,,,0.012843442149460316,,,0.946888267993927,,,0.8268798589706421,,,0.30052122473716736,,,-1.365370512008667,,,0.2846844792366028,,,0.05700426548719406
1518,,,-0.301289439201355,,,-0.3420459032058716,,,-0.36347678303718567,,,0.20606699585914612,,,-0.7205772399902344,,,0.038369692862033844,,,0.9695577025413513,,,-0.7159436941146851,,,-0.9058167934417725,,,-0.40763944387435913,,,-0.8791048526763916,,,0.37808388471603394,,,-0.06680230796337128,,,-0.07462561130523682,,,-0.7144278287887573,,,-0.4927455484867096,,,-0.870252788066864,,,0.38755014538764954,,,-0.43717220425605774,,,0.2791324555873871,,,-0.4969222843647003,,,-0.6133615374565125,,,-0.33381155133247375,,,-0.05395370349287987,,,0.08234669268131256,,,-0.5267246961593628,,,0.24500370025634766,,,-1.6690624952316284,,,0.18014299869537354,,,-0.3528991937637329
1519,,,-0.49573129415512085,,,-1.058786392211914,,,-1.7944215536117554,,,-1.0887559652328491,,,-2.2386651039123535,,,-0.8169122934341431,,,-0.46266674995422363,,,-0.8400951623916626,,,-1.9538785219192505,,,-1.6988037824630737,,,-1.2252315282821655,,,-0.6297324895858765,,,-1.1652677059173584,,,-0.5873814821243286,,,-1.0820101499557495,,,-0.7422611713409424,,,-0.8514957427978516,,,-0.9487192630767822,,,-0.6401078104972839,,,-0.11880965530872345,,,-1.0221471786499023,,,-1.4385038614273071,,,-1.1629719734191895,,,-1.1537795066833496,,,-1.016396164894104,,,-0.9463568925857544,,,-0.8282008767127991,,,-2.063345193862915,,,-0.8628206253051758,,,-1.1467524766921997
