model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1980_1990,1980,1989,100,10,linear,0.2,0.001,-1.483859720269256,0.15343949862769804
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1980_1990,1980,1989,50,5,linear,0.2,0.01,-1.131114555788829,0.16174253051358223
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1980_1990,1980,1989,50,5,relu,0.2,0.01,-0.088057165139654,0.21066049055454514
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992,1982,1991,100,20,relu,0.2,0.01,-0.09977225146158508,0.33132781293153096
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1982_1992,1982,1991,100,20,relu,0.0,0.05,-0.4630080664645204,0.43902021352161175
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992,1982,1991,100,20,linear,0.2,0.01,-0.059053422272147715,0.3019869335159007
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1982_1992,1982,1991,20,5,relu,0.1,0.01,0.17549124313691455,0.4092609435221295
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1982_1992,1982,1991,100,10,linear,0.2,0.001,-0.5765721322317592,0.18373989067951457
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992,1982,1991,50,5,linear,0.2,0.01,-0.26471901787421626,0.26704025512984225
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992,1982,1991,50,5,relu,0.2,0.01,0.37925073056657777,0.5215644659141244
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1984_1994,1984,1993,100,20,relu,0.2,0.01,0.0986590535043309,0.10491216763765737
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1984_1994,1984,1993,100,20,relu,0.0,0.05,0.30718027727544395,0.32178735930772095
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1984_1994,1984,1993,100,20,linear,0.2,0.01,-0.2944759123825549,0.3070002124190937
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1984_1994,1984,1993,100,10,linear,0.2,0.001,-0.2708619331038602,0.06602032265383463
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994,1984,1993,50,5,linear,0.2,0.01,-0.5998341441916908,0.30774877190625005
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994,1984,1993,50,5,relu,0.2,0.01,0.14236011728614362,0.3216545542371788
