model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,relu,0.2,0.01,0.015401342635421589,0.2874800972799071
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1974_1984,1974,1983,100,20,relu,0.0,0.05,-1.9100027987440815,0.3095500337827189
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,linear,0.2,0.01,-5.784405600650187,0.25248459964140907
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1974_1984,1974,1983,20,5,relu,0.1,0.01,0.049368319476222666,0.49159567113502567
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1974_1984,1974,1983,100,10,linear,0.2,0.001,-2.376210701888448,0.4099728554290115
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,linear,0.2,0.01,-5.197144211501903,0.399840096660701
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,relu,0.2,0.01,0.032976486324806764,0.3401846400587065
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1976_1986,1976,1985,100,20,relu,0.2,0.01,-4.88224108801118,0.3768739107670676
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1976_1986,1976,1985,100,20,relu,0.0,0.05,-7.809100344393867,0.5544463541043984
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1976_1986,1976,1985,100,20,linear,0.2,0.01,-3.2634550352128775,0.33332302548717474
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1976_1986,1976,1985,20,5,relu,0.1,0.01,-9.424482132096301,0.08784503423241366
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1976_1986,1976,1985,100,10,linear,0.2,0.001,-9.50996690261784,0.4529277473031999
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,linear,0.2,0.01,-1.0304303878911187,0.46487904958885623
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,relu,0.2,0.01,-4.316157561396352,0.4655332422606405
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1978_1988,1978,1987,20,5,relu,0.1,0.01,-3.2207847601154427,0.3290651057380133
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1980_1990,1980,1989,100,10,linear,0.2,0.001,-3.1837571179836726,0.2975969020252627
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1980_1990,1980,1989,50,5,relu,0.2,0.01,-1.1804134920830758,0.18861048599120386
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1982_1992,1982,1991,100,20,relu,0.2,0.01,-4.093241860492748,0.4561250559327006
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1982_1992,1982,1991,100,10,linear,0.2,0.001,-2.184306943013932,0.3350510560513834
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992,1982,1991,50,5,linear,0.2,0.01,-3.4055399888824978,0.3195000417292992
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1982_1992,1982,1991,50,5,relu,0.2,0.01,-2.7438184251255935,0.5393773629555009
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1984_1994,1984,1993,100,20,relu,0.2,0.01,-1.604690948595667,0.16313562203104354
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1984_1994,1984,1993,100,20,relu,0.0,0.05,-0.2918001566757056,0.04433587741448538
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1984_1994,1984,1993,100,20,linear,0.2,0.01,-5.845666689148372,0.21512341678122895
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1984_1994,1984,1993,20,5,relu,0.1,0.01,0.125914120205744,0.15765801420013953
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1984_1994,1984,1993,100,10,linear,0.2,0.001,-3.8760629961251007,0.37371389958555246
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994,1984,1993,50,5,linear,0.2,0.01,-3.713953225993147,0.21585392184443172
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1984_1994,1984,1993,50,5,relu,0.2,0.01,-2.5525771655978953,0.4361574979144627
