paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
LPD312b2365e,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,36.26535714285715
MS12AMMM01a,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,35.94736842105262
MS12AMMM02b,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,28.96
LPD10e9f8f75,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,28.052372881355925
LPD312b2365d,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,28.052372881355925
MS12AMMM02a,,MarineSediment,4.03,40.5,Mediterranean (Minorca),http://doi.pangaea.de/10.1594/PANGAEA.780423,28.4519298245614
Ocean2kHR_132,,Coral,-149.8333,-17.5,"Moorea, French Polynesia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1876,1.0
MS11CSCS01b,,MarineSediment,-76.28,32.78,Carolina Slope South,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1626287132058201::::P1_STUDY_ID:11816,35.77358490566038
LPD0fd7fc829,,MarineSediment,-76.28,32.78,Carolina Slope South,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1626287132058201::::P1_STUDY_ID:11816,35.111111111111114
LPDa03ec713v,,MarineSediment,-76.28,32.78,Carolina Slope South,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1626287132058201::::P1_STUDY_ID:11816,35.111111111111114
LPDa03ec713e4,,MarineSediment,-76.28,32.78,Carolina Slope South,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1626287132058201::::P1_STUDY_ID:11816,47.18421052631579
MS11CSCS01a,,MarineSediment,-76.28,32.78,Carolina Slope South,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1626287132058201::::P1_STUDY_ID:11816,35.111111111111114
LS06TIST,,LakeSediment,-94.7,46.0,Steel,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8647,5.115321252059308
Ocean2kHR_105,,Coral,-64.7,32.467,"North East Breakers, Bermuda",doi.org,0.08333333333333333
Ocean2kHR_106,,Coral,-64.7,32.467,"North East Breakers, Bermuda",doi.org,0.08333333333333333
IC99OE0702A,,GlacierIce,-3.44,-74.59,DML Plateau Amundsenisen FB97DML07,,1.0114942528735633
LS10WRNA01a,,LakeSediment,90.6066,30.7252,Nam Co,doi.org,13.268292682926829
IC00COPR01A,,GlacierIce,43.0,-84.0,Plateau Remote,,1.0
Ocean2kHR_162,,Coral,-162.13,5.87,Palmyra,doi.org,0.08333085501858731
Ocean2kHR_161,,Coral,-162.13,5.87,Palmyra,doi.org,0.08332838038632975
Ocean2kHR_160,,Coral,-162.13,5.87,Palmyra,doi.org,0.08332838038632975
LPD1a0245b7,,MarineSediment,125.83,6.3,Southern Philippines,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1741917826736301::::P1_STUDY_ID:6400,22.535714285714285
LPD1a0245b72,,MarineSediment,125.83,6.3,Southern Philippines,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1741917826736301::::P1_STUDY_ID:6400,52.060476190476194
MS07LSSP01b,,MarineSediment,125.83,6.3,Southern Philippines,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1741917826736301::::P1_STUDY_ID:6400,72.83133333333333
LPD776b7bec2,,MarineSediment,125.83,6.3,Southern Philippines,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1741917826736301::::P1_STUDY_ID:6400,52.060476190476194
MS07LSSP01a,,MarineSediment,125.83,6.3,Southern Philippines,https://www.ncdc.noaa.gov/cdo/f?p=519:1:1741917826736301::::P1_STUDY_ID:6400,59.727322404371584
Ocean2kHR_006,,Coral,115.5757,-8.2573,"Lombok Strait, Bali, Indonesia",doi.org,0.08333333333333333
IW17OPOY00A,,GroundIce,143.5,72.7,Oyogos Yar,,142.42307692307693
WEBd316bfdc,,Coral,-174.6423,-20.2792,Fonoifua Island,,0.13927956371986222
CO13CABL01A,,Coral,-88.2497,16.1292,Belize,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:17378,0.14490066225165585
CO13CABL02A,,Coral,-88.2497,16.1292,Belize,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:17378,0.1484375
WEB1d361c0a,,Wood,97.033,31.15,"Qamdo, China",,1.0
CO99SWFB01A,,Coral,-80.75,24.9167,"Lignumvitae Basin, Florida Bay",http://www1.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/florida-bay-1999.txt,1.0
WEB6a279c31,,Coral,-80.75,24.9167,"Lignumvitae Basin, Florida Bay",http://www1.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/florida-bay-1999.txt,1.0
CO99SWFB02A,,Coral,-80.75,24.9167,"Lignumvitae Basin, Florida Bay",http://www1.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/florida-bay-1999.txt,1.0
SP03BMIL01A,,Speleothem,35.03,32.58,"Soreq Cave, Israel",https://www.ncdc.noaa.gov/paleo-search/study/5423,132.75613275613276
LS91BEWA,,LakeSediment,-119.16,37.87,Walker Lake,doi.org,5.919934782608696
WEB3e43f177,,Wood,96.43,29.45,"MiMei, China",,1.0
LS07LAHA,,LakeSediment,39.72,11.35,Hayq,doi.org,20.853448275862068
WEB77324fc3,,Wood,-84.1833,34.6667,Frick Creek,,1.0
WEB67f8c5ec,,Wood,-84.1833,34.6667,Frick Creek,,1.0
IC99IS8901A,,GlacierIce,12.8,-74.65,Eastern DML L89 (DML Ice divide traverse L),,1.0
CO98CHPI01A,,Coral,70.0,22.6,Pirotan Island,https://www.ncdc.noaa.gov/cdo/f?p=519:1:382555218830501::::P1_STUDY_ID:1901,0.3074074074074074
IC16WE3001A,,GlacierIce,-42.0004,75.0016,B30,,1.0
LPDa4fe7b7faccr,,GlacierIce,-42.0004,75.0016,B30,,1.0
LS04JOCH,,LakeSediment,32.48,67.95,Chuna,,62.766891891891895
IC10VISG01B,,GlacierIce,-35.84,71.15,Site E,,1.0
IC10VISG01A,,GlacierIce,-35.84,71.15,Site E,,1.0
SP09FLTR01A,,Speleothem,31.934,41.416,"Sofular Cave, Turkey",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8637,12.661761006289309
SP10MEMX01A,,Speleothem,-89.47,20.75,"Tzabnah Cave, Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:9791,2.142542372881356
WEB73fbe78c,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEBf7bafce3,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEB53aebb8d,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEB10668658,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEBa755355a,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEBa617473b,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEBfb6b61e3,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEB5fb47861,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
WEB0c2a385a,,GroundIce,-138.32,65.21,"DHP174 site, Yukon, NW Canada",,194.97142857142856
IC07KARB01A,,GlacierIce,86.96,28.03,East Rongbuk Glacier,,5.0
SP11BOAT01A,,Speleothem,10.55,46.95,"Klapferloch Cave, Austria",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:12841,1.445142580956984
WEB0e874eb3,,Coral,122.15,18.54,Palaui Island,,0.0833443708609274
WEB34c958f0,,Coral,122.15,18.54,Palaui Island,,0.08334285714285736
WEB9aced55a,,Coral,122.15,18.54,Palaui Island,,0.08334285714285736
WEB1b49cf10,,Coral,122.15,18.54,Palaui Island,,0.08334285714285736
TR07RECA01,,Wood,8.6,46.35,"Cavergno, Switzerland",,1.0110803324099722
TR11BAPU02,,Wood,-69.2,-12.6,Puerto Maldonado Peru,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,1.0
TR11BAPU01,,Wood,-69.2,-12.6,Puerto Maldonado Peru,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,1.0
SP13KAPE01A,,Speleothem,-75.79,-11.27,"Huagapo Cave, Peru",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:16405,4.961672473867596
CO09NUTB01B,,Coral,-159.2859,3.9062,Fanning Island,http://www1.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/lineislands2009.txt,0.08331670822942606
Ocean2kHR_156,,Coral,179.2333,-16.8167,"Savusavu Bay, Fiji",doi.org,1.0
SP08VBPE01A,,Speleothem,-77.31,-5.94,"Cueva del Tigre Perdido, Peru",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:9790,14.905923344947736
SP08VBPE03A,,Speleothem,-77.31,-5.94,"Cueva del Tigre Perdido, Peru",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:9790,951.4285714285714
IC14MAFH01A,,GlacierIce,8.07,46.55,Fiescherhorn,,1.0
IC00OE1801A,,GlacierIce,-6.0,-75.25,DML Plateau (DML18) FB9804,,1.0
IC02HEWD01A,,GlacierIce,64.0,81.0,Windy Dome,,1.0
IW15MELD00A,,GroundIce,126.0,72.4,Lena River Delta,,186.5897435897436
IC00OE1601A,,GlacierIce,5.0,-75.17,DML Plateau (DML16) FB9813,,1.0051020408163265
MS03SMAS01,,MarineSediment,65.98,24.62,Arabian Sea,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:2606,15.774352651048089
MS10JTMA001,,MarineSediment,119.45,-3.8833,Makassar Strait,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:10438,32.7887323943662
MAT7b76ac5f05,,MarineSediment,119.45,-3.8833,Makassar Strait,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:10438,32.7887323943662
SP05MAAT01A,,Speleothem,11.67,47.09,"Spannagel Cave, Austria",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:5433,2.868271954674221
IC17EKN301A,,GlacierIce,102.17,-76.41,NVFL-3,,1.0
IC13THFE01A,,GlacierIce,-86.9,-74.57,Ferrigno,,1.0
IC16WE2801A,,GlacierIce,-46.4837,76.6594,B28,,1.0
IC00OE1101A,,GlacierIce,-8.5,-74.85,DML Plateau (DML11) FB9803,,1.0
CO14WUCL01A,,Coral,-109.22,10.3,Clipperton Atoll,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:17380,0.0833770161290323
LS99LASI,,LakeSediment,5.0,33.05,Lake Sidi Ali,doi.org,188.6588823529412
LS15LAOH01a,,LakeSediment,20.6728,41.0658,Ohrid,doi.org,37.45985401459854
WEB640da8ea,,Wood,95.07,30.42,"Xinpu, China",,1.0
LS09SHJO,,LakeSediment,-113.1426,47.0457,Jones,,15.002715466351829
MATa0deabb6a2,,LakeSediment,-113.1426,47.0457,Jones,,15.002715466351829
MATb0401ca5f0,,LakeSediment,-113.1426,47.0457,Jones,,15.002715466351829
LS99CUVAc,,LakeSediment,-67.75,10.1667,Lake Valencia,doi.org,44.49454545454545
LS99CUVAb,,LakeSediment,-67.75,10.1667,Lake Valencia,doi.org,26.243746666666667
LS99CUVAa,,LakeSediment,-67.75,10.1667,Lake Valencia,doi.org,54.98166666666666
LS15ABSH01a,,LakeSediment,39.4333,20.7,Shuaiba Lagoon,doi.org,81.53452731379309
LS06STFO,,LakeSediment,-114.4,48.2,Foy,doi.org,6.691868131868132
MATb35e4d829b,,LakeSediment,-114.4,48.2,Foy,doi.org,56.64744186046512
Ocean2kHR_144,,Coral,151.9772,-4.1916,Rabaul,doi.org,0.08332906530089619
Ocean2kHR_145,,Coral,151.9772,-4.1916,Rabaul,doi.org,0.08332906530089619
Ocean2kHR_146,,Coral,151.9772,-4.1916,Rabaul,doi.org,0.08332906530089619
MS03BRNS02,,MarineSediment,7.6393,66.9698,Nordic Seas,http://doi.pangaea.de/10.1594/PANGAEA.510799,18.362784471218205
LPD05340dbb,,MarineSediment,7.6393,66.9698,Nordic Seas,http://doi.pangaea.de/10.1594/PANGAEA.510799,17.795336787564768
MS03BRNS01,,MarineSediment,7.6393,66.9698,Nordic Seas,http://doi.pangaea.de/10.1594/PANGAEA.510799,18.196026490066224
LPD05340dbbh,,MarineSediment,7.6393,66.9698,Nordic Seas,http://doi.pangaea.de/10.1594/PANGAEA.510799,17.795336787564768
SP10SUSE01A,,Speleothem,14.16,64.89,"Korallgrottan, Sweden",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:9745,9.337135922330097
IC17BERI01A,,GlacierIce,-161.7,-79.36,RICE (Rosevelt Island),,1.0
IC15GANK01A,,GlacierIce,90.2,29.04,Noijin Kangsang Glacier,,1.0
IC15GANK01B,,GlacierIce,90.2,29.04,Noijin Kangsang Glacier,,1.0
IC00OE2301A,,GlacierIce,6.5,-75.25,DML Plateau (DML23) FB9812,,1.0054347826086956
IC00OEKC01A,,GlacierIce,-9.75,-74.21,DML Plateau (Kottas Camp) FB9802,,1.0
MS09TCIS01,,MarineSediment,17.8986,39.7619,Ionian Sea,http://doi.pangaea.de/10.1594/PANGAEA.857573,3.8699999999999997
WEB942f4ab3,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
WEBd4a1702f,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
WEB1393eb44,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
WEB2a8bacaa,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
WEBbe879e76,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
WEBc909cb91,,Wood,-124.0683,40.875,"Arcata Community Forest, N California",,1.0
IC02GR0701A,,GlacierIce,-3.43,-75.58,B31Site DML07,,1.0091370558375634
IC10VIP300B,,GlacierIce,-43.83,65.1833,PC3,,1.0
IC10VIP300A,,GlacierIce,-43.83,65.1833,PC3,,1.0
IC12WACD01A,,GlacierIce,6.8478,45.8411,Col du Dome,,1.0
IC08VI8401A,,GlacierIce,-73.1,80.7,Agassiz A84,,20.0
IC00SC2601A,,GlacierIce,-49.2167,77.2533,B26,,1.0
LPDd7ba1947,,LakeSediment,75.1961,41.7939,Sonk11D,,61.55816326530612
LPD343ffe05,,LakeSediment,75.1961,41.7939,Sonk11D,,62.192783505154644
IC13ST9101A,,GlacierIce,-122.63,-80.62,US-ITASE-1999-1,,0.5117121296296298
LS07ROTI,,LakeSediment,18.7,68.3,Tibetanus,doi.org,12.223255813953488
IC00SC2101A,,GlacierIce,-41.1374,80.0,B21,,1.0
CO99LICL01A,,Coral,-109.2131,10.2773,Clipperton Atoll,doi.org,0.08332247557003233
CO99LICL02A,,Coral,-109.2131,10.2773,Clipperton Atoll,doi.org,0.08333333333333333
CO99LICL03A,,Coral,-109.2131,10.2773,Clipperton Atoll,doi.org,0.08333333333333333
Ocean2kHR_010,,Coral,98.52,-0.13,"Mantawai Islands, West Sumatra, Indonesia",doi.org,0.08368484122228884
LS09SCMI,,LakeSediment,-148.15,60.95,Mica,doi.org,212.15555555555557
IC13STSP01A,,GlacierIce,144.39,-89.93,SPRESSO (South Pole),,1.0
IC10VIRE01B,,GlacierIce,-26.73,71.27,Renland,,1.0
IC10VIRE01A,,GlacierIce,-26.73,71.27,Renland,,1.0
CO99DRGB01A,,Coral,153.0,-22.1,"Abraham Reef, Great Barrier Reef, Australia",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/abraham1999iso.txt,1.032934131736527
IC16WE2201A,,GlacierIce,-45.9116,79.3414,B22,,1.0
LPD3eabac7b1,,GlacierIce,-45.9116,79.3414,B22,,1.0
IC06WAML01A,,GlacierIce,90.76,35.81,Malan Glacier,,1.0
CO08KIPR01A,,Coral,-67.001,17.933,"Turrumote Reef, La Parguera, Puerto Rico","http://www1.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txthttps://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:6117,",1.003968253968254
LS10GOBL01a,,LakeSediment,140.01,-37.01,"Blue Lake, Mount Gambier",doi.org,57.74956521739131
LS10ZHHU01a,,LakeSediment,96.8838,37.2908,Hurleg Lake,doi.org,333.20226415094334
TR11MAJA02,,Wood,82.33,19.08,"Jagdalpur, Central India",,1.2321428571428572
TR11MAJA01,,Wood,82.33,19.08,"Jagdalpur, Central India",,1.2432432432432432
SP04DEUS01A,,Speleothem,-92.25,44.8333,"Crystal Cave, Wisconsin",https://www.ncdc.noaa.gov/paleo/study/5428,23.6260162601626
SP04DEUS01A_d13C,,Speleothem,-92.25,44.8333,"Crystal Cave, Wisconsin",https://www.ncdc.noaa.gov/paleo/study/5428,23.6260162601626
Ocean2kHR_139,,Coral,-162.13,5.87,Palmyra (composite),doi.org,0.20633121264700208
CO03COPM01A,,Coral,-162.13,5.87,Palmyra (composite),doi.org,0.05632898696088273
LS11BIPU01a,,LakeSediment,-76.06,-10.7,Laguna Pumacocha,doi.org,1.9433106382978722
TR12SAMU06,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0033557046979866
TR12SAMU01,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.005050505050505
TR12SAMU02,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0
TR12SAMU03,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0
TR12SAMU04,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0
TR12SAMU05,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0
TR12SAMU00,,Wood,104.1,21.67,"Mu Cang Chai, Northern Vietnam",Asia 2K,1.0
IC13BOCG04A,,GlacierIce,7.877,45.9297,Colle Gnifetti KCI,,1.0
IC13BOCG02A,,GlacierIce,7.877,45.9297,Colle Gnifetti KCI,,1.0
IC13BOCG03A,,GlacierIce,7.877,45.9297,Colle Gnifetti KCI,,1.0
IC13BOCG01A,,GlacierIce,7.877,45.9297,Colle Gnifetti KCI,,1.0
Ocean2kHR_181,,Coral,134.2503,7.2859,Palau,doi.org,0.08333333333333333
Ocean2kHR_182,,Coral,134.2503,7.2859,Palau,doi.org,0.08333333333333333
Ocean2kHR_183,,Coral,134.2503,7.2859,Palau,doi.org,0.08333333333333333
Ocean2kHR_184,,Coral,134.2503,7.2859,Palau,doi.org,0.08333333333333333
IC96ISE901A,,GlacierIce,-12.43,-73.6,DML Ritscherflya E91,,1.0
IC11LIMI01A,,GlacierIce,94.32,43.05,Miaoergou,,0.15806153846153884
IC13ST0401A,,GlacierIce,-120.08,-78.08,US-ITASE-2000-4,,0.08524866581956804
IC00OE1201A,,GlacierIce,-6.5,-75.0,DML Plateau (DML12) FB9817,,1.0260416666666667
O2kLR_189,,MarineSediment,-74.45,-41.0,"Chilean margin, Southern Ocean (Pacific sector)",doi.org,91.08004404761905
LS12STRE,,LakeSediment,-118.2,48.8,Renner,doi.org,5.0
SP10HAUS01A,,Speleothem,-80.4,37.976,"Buckeye Creek Cave, West Virginia",https://www.ncdc.noaa.gov/paleo-search/study/9741,34.71356783919598
SP10HAUS03A,,Speleothem,-80.4,37.976,"Buckeye Creek Cave, West Virginia",https://www.ncdc.noaa.gov/paleo-search/study/9741,46.57988165680474
IC14EKVK00A,,GlacierIce,106.83,-78.47,Vostok composite VRS13 ( a stack of 15 individual isotopic records from snow pits and shallow cores recovered in the vicinity of Vostok Station),,1.0
IC13ST0301A,,GlacierIce,-111.92,-78.43,US-ITASE-2000-3,,0.04321777939042078
WEB27c0dc78,,Coral,120.762,21.9564,Nanwan Bay,,0.0833386837881221
IC00OE1501A,,GlacierIce,2.5,-75.08,DML Plateau (DML15) FB9814,,1.2564102564102564
SP98KUCN01A,,Speleothem,115.9,39.8,"ShiHua Cave, China",http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/china/shihua1998.txt,3.534090909090909
MATbd0dc7795c,,Speleothem,115.9,39.8,"ShiHua Cave, China",http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/china/shihua1998.txt,3.534090909090909
MAT0620ae64ea,,Speleothem,115.9,39.8,"ShiHua Cave, China",http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/china/shihua1998.txt,3.534090909090909
RjezL069pAb,,Speleothem,115.9,39.8,"ShiHua Cave, China",http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/china/shihua1998.txt,3.534090909090909
LS08STCR,,LakeSediment,-110.5999,45.0,Crevice,doi.org,33.4963768115942
WEBabc68a57,,LakeSediment,-110.5999,45.0,Crevice,doi.org,33.4963768115942
WEB255443f2,,Wood,-66.3,-10.0833,"Selva Negra, Bolivia",,1.0
IC16WE1901A,,GlacierIce,-36.3978,78.0006,B19,,1.0
LPD4c60df181,,GlacierIce,-36.3978,78.0006,B19,,1.0
CO13COTB00A,,Coral,-159.2859,3.9062,Fanning Island (composite),http://www1.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/line-islands2013.txt,0.08333333333333333
IC00OE2001A,,GlacierIce,1.0,-74.75,DML Plateau (DML20) FB9808,,1.0103092783505154
LS12STLI,,LakeSediment,-117.3,48.9,Lime,doi.org,5.0
CO04PFCH02A,,Coral,71.77,-5.43,Peros Banhos Atoll,https://www.ncdc.noaa.gov/cdo/fpermilp=519:1:::::P1_STUDY_ID:1891,0.16666666666666666
CO04PFCH01A,,Coral,71.77,-5.43,Peros Banhos Atoll,https://www.ncdc.noaa.gov/cdo/fpermilp=519:1:::::P1_STUDY_ID:1891,0.16666666666666666
IC06VIGR01A,,GlacierIce,-37.4,72.3,GRIP Full,,20.0
LS09SAJU01An,,LakeSediment,-89.4833,0.9,El Junco Lake,doi.org,34.4
LS09SAJU01As,,LakeSediment,-89.4833,0.9,El Junco Lake,doi.org,38.83870967741935
LS09SAJU01A,,LakeSediment,-89.4833,0.9,El Junco Lake,doi.org,34.4
WEB45a0b5cd,,Wood,15.26,57.815,SE Sweden,,5.023809523809524
LS15JOPA01,,LakeSediment,51.8,29.514,Lake Parishan,doi.org,72.9074074074074
LS11ANSE,,LakeSediment,-136.4,62.2,Seven mile,doi.org,12.756410256410257
IC11KIPW01A,,GlacierIce,-80.4,78.4,Prince-of-Wales,,1.0
WEB52961c1d,,LakeSediment,100.0,37.0,Lake Qinghai,,132.12970711297072
WEBe8bdb85c,,LakeSediment,100.0,37.0,Lake Qinghai,,137.8995633187773
WEBe23a77e6,,LakeSediment,100.0,37.0,Lake Qinghai,,182.53757225433526
WEBd65b7686,,LakeSediment,100.0,37.0,Lake Qinghai,,182.53757225433526
WEB32b3a4fd,,LakeSediment,100.0,37.0,Lake Qinghai,,132.12970711297072
WEBaddada01,,LakeSediment,100.0,37.0,Lake Qinghai,,132.12970711297072
WEB8e46b7f7,,LakeSediment,100.0,37.0,Lake Qinghai,,132.68487394957984
WEB9b609be4,,LakeSediment,100.0,37.0,Lake Qinghai,,132.12970711297072
SL13TEAK01C,,TerrestrialSediment,39.3646,13.3322,Adi Kolan,doi.org,528.5384615384615
SL13TEAK01B,,TerrestrialSediment,39.3646,13.3322,Adi Kolan,doi.org,528.5384615384615
SL13TEAK01C2,,TerrestrialSediment,39.3646,13.3322,Adi Kolan,doi.org,528.5384615384615
SL13TEAK01A,,TerrestrialSediment,39.3646,13.3322,Adi Kolan,doi.org,528.5384615384615
IC17EK4K01A,,GlacierIce,95.62,-69.95,400th km,,4.919463087248322
IC97GRGI01A,,GlacierIce,-38.5,72.6,GISP2,,1.0
Ocean2kHR_154,,Coral,166.04,-15.94,Vanuatu,doi.org,0.08333333333333333
Ocean2kHR_155,,Coral,166.04,-15.94,Vanuatu,doi.org,0.08333333333333333
Ocean2kHR_026,,Coral,113.749,-28.4589,Houtman Abrolhos,doi.org,1.0728476821192052
Ocean2kHR_027,,Coral,113.749,-28.4589,Houtman Abrolhos,doi.org,1.087248322147651
IC16WE1701A,,GlacierIce,-37.6248,75.2504,B17,,1.0
SP99DEUS01A,,Speleothem,-91.97,43.47,"Cold Water Cave, Iowa",https://www.ncdc.noaa.gov/paleo-search/study/5425,57.051094890510946
SP99DEUS01A_d13C,,Speleothem,-91.97,43.47,"Cold Water Cave, Iowa",https://www.ncdc.noaa.gov/paleo-search/study/5425,57.051094890510946
SP05CRBR01A,,Speleothem,-49.16,-27.22,"Botuvera Cave, Brazil",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:5431,168.5921625544267
IC08VI8701A,,GlacierIce,-73.1,80.7,Agassiz A87,,20.0
WEB7c902e21,,Wood,91.5167,30.3083,"Reting site, China",,1.0
Ocean2kHR_012,,Coral,40.1,-3.2,Malindi,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/malindi2009.txt,0.0834534967555876
WEB9251bbf1,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0
WEB68260459,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0192307692307692
WEBfbf93fe8,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0
WEBb58581f1,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0
WEBf2452ae3,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0192307692307692
WEB79b7abaa,,Wood,-124.0767,41.7883,"Jedediah Smith State Park, N California",,1.0
WEB3638db18,,Wood,81.93,29.85,"Humla, Nepal",,1.0
WEB30c97fa8,,Wood,77.2167,32.2167,Manali,,1.0
WEB04cd805a2,,Coral,96.875,-12.087,Direction Island,,0.08692607003891108
WEB8500c7382,,Coral,96.875,-12.087,Direction Island,,0.08658914728682227
WEBc0eedb9c2,,Coral,96.875,-12.087,Direction Island,,0.08726562500000057
MS04BLCB02,,MarineSediment,-64.7,10.75,Cariaco Basin,http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/black2004/black2004.txt,1.5498676012461057
MAT4f63984f8e,,MarineSediment,-64.7,10.75,Cariaco Basin,http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/black2004/black2004.txt,1.5307923076923076
MS04BLCB01,,MarineSediment,-64.7,10.75,Cariaco Basin,http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/black2004/black2004.txt,1.534333076329992
LPD21b789e2a,,Coral,113.965,-21.905,"Ningaloo Reef, West Australia",,0.1522875816993464
CO00KUNI01Aa,,Coral,113.965,-21.905,"Ningaloo Reef, West Australia",,0.1522875816993464
CO00KUNI01Ab,,Coral,113.965,-21.905,"Ningaloo Reef, West Australia",,0.16667625899280597
WEBf4409c5a,,MolluskShells,24.0983,71.0622,Ingoya,,1.0
WEB8d8f0a7b,,MolluskShells,24.0983,71.0622,Ingoya,,1.0
WEBab3eac63,,LakeSediment,25.6275,58.1969,Lake Nuudsaku,,21.13533333333333
IC00THDS03B,,GlacierIce,85.72,28.38,Dasuopu,,9.969696969696969
IC00THDS03A,,GlacierIce,85.72,28.38,Dasuopu,,1.0
